time median 50%_lower 50%_upper 90%_lower 90%_upper
0.134766 -0.0139598 -0.0158404 -0.0120408 -0.0185754 -0.00886495
0.136719 -0.00916318 -0.0110406 -0.00719952 -0.0138716 -0.00355947
0.138672 -1.40674e-05 -0.00179783 0.00186021 -0.00458222 0.00513964
0.140625 0.00876928 0.00702984 0.0104657 0.00436936 0.0131149
0.142578 0.0126089 0.0108475 0.0143329 0.00807273 0.0170621
0.144531 0.00984165 0.00795521 0.011661 0.00448896 0.0144258
0.146484 0.00198639 1.45006e-05 0.00378726 -0.00346984 0.00661122
0.148438 -0.00688632 -0.00873515 -0.00510902 -0.0116734 -0.0023681
0.150391 -0.0118519 -0.0136499 -0.010044 -0.0163687 -0.00727563
0.152344 -0.0103772 -0.0122369 -0.00848115 -0.0150772 -0.00533161
0.154297 -0.00316474 -0.00501667 -0.00123564 -0.0078806 0.00207817
0.15625 0.00610582 0.00428924 0.0079881 0.00147269 0.0109009
0.158203 0.0125744 0.0107809 0.0143831 0.00798981 0.0170879
0.160156 0.0127678 0.010871 0.0146744 0.00773141 0.0174329
0.162109 0.00664599 0.00472422 0.00850699 0.00123662 0.0113249
0.164062 -0.00293622 -0.00476973 -0.00114825 -0.00776611 0.0016118
0.166016 -0.0109826 -0.0126825 -0.0092204 -0.0153207 -0.00653309
0.167969 -0.0134046 -0.0151955 -0.0115681 -0.0179138 -0.00856641
0.169922 -0.00914719 -0.0110038 -0.00723553 -0.0138036 -0.00365839
0.171875 -0.000414308 -0.00219563 0.0015032 -0.00492005 0.0048504
0.173828 0.0083931 0.00665641 0.0101341 0.00400838 0.0128747
0.175781 0.0124638 0.0106905 0.0142187 0.0079355 0.0169255
0.177734 0.00998008 0.00810067 0.0118206 0.00478189 0.0145675
0.179688 0.00221357 0.000284262 0.00400927 -0.00313253 0.00681665
0.181641 -0.00680108 -0.00862238 -0.00504108 -0.0115286 -0.00229907
0.183594 -0.0121872 -0.0139722 -0.010454 -0.0166669 -0.00768541
0.185547 -0.0111505 -0.0129759 -0.00928278 -0.0157754 -0.00611709
0.1875 -0.00423321 -0.0060374 -0.00230134 -0.00886235 0.00108984
0.189453 0.00518626 0.00338848 0.00701603 0.000625933 0.00999405
0.191406 0.0120274 0.0102484 0.0138094 0.00747428 0.016495
0.193359 0.0127829 0.0109067 0.0146331 0.00786198 0.0173934
0.195312 0.00704776 0.0051462 0.00889121 0.00168776 0.0117178
0.197266 -0.00235542 -0.00420689 -0.000577994 -0.00724905 0.00221516
0.199219 -0.010658 -0.012366 -0.00890161 -0.0150122 -0.00626501
0.201172 -0.0134959 -0.0153224 -0.0116417 -0.0180276 -0.00863228
0.203125 -0.00969004 -0.0115536 -0.00774388 -0.014364 -0.00416788
0.205078 -0.00108984 -0.00286937 0.000827912 -0.00563323 0.00421205
0.207031 0.00786008 0.00612064 0.00959761 0.00345552 0.0123471
0.208984 0.0123655 0.010643 0.0141117 0.00797528 0.0168012
0.210938 0.0103578 0.0084879 0.0121548 0.00515785 0.0149233
0.212891 0.00295782 0.000967514 0.00472873 -0.00247747 0.00753641
0.214844 -0.00610621 -0.00796478 -0.00433836 -0.0109719 -0.0016131
0.216797 -0.0117794 -0.0135771 -0.010007 -0.0162889 -0.00723334
0.21875 -0.0111021 -0.0129412 -0.00921568 -0.0157476 -0.00613054
0.220703 -0.00435032 -0.00620038 -0.00245497 -0.00909928 0.000873058
0.222656 0.00508952 0.00323802 0.00694221 0.000396067 0.00990362
0.224609 0.01231 0.010475 0.0141191 0.00771368 0.0168563
0.226562 0.0134959 0.0115372 0.0154325 0.00841297 0.0182127
0.228516 0.00813482 0.00615628 0.0100427 0.00263667 0.0128566
0.230469 -0.00130744 -0.0031834 0.000477856 -0.00631266 0.00328079
0.232422 -0.00997754 -0.0116735 -0.00823643 -0.0142732 -0.00558224
0.234375 -0.0134666 -0.0152227 -0.0116418 -0.0179534 -0.00870063
0.236328 -0.0102554 -0.012093 -0.00831968 -0.0148529 -0.00470635
0.238281 -0.00210624 -0.00392321 -0.000127484 -0.00667768 0.00342471
0.240234 0.00680527 0.00504779 0.00861657 0.00233879 0.0115485
0.242188 0.0115552 0.00978625 0.0133023 0.00709118 0.0160633
0.244141 0.00982418 0.00794843 0.0116686 0.0047916 0.0145452
0.246094 0.00255125 0.000580287 0.00438432 -0.00276476 0.00732096
0.248047 -0.00650099 -0.00844046 -0.00465398 -0.0114631 -0.0017829
0.25 -0.0124658 -0.0143356 -0.0106206 -0.0171199 -0.00774808
0.251953 -0.0120407 -0.0139822 -0.0100794 -0.0168287 -0.006912
0.253906 -0.00540802 -0.00731246 -0.00345338 -0.0102163 -6.84413e-05
0.255859 0.00431817 0.00246373 0.00618445 -0.00031874 0.00910742
0.257812 0.012127 0.0103161 0.0138806 0.00759942 0.0165857
0.259766 0.0141131 0.0121934 0.0159727 0.00899933 0.0187595
0.261719 0.00937615 0.0073874 0.0112547 0.00371649 0.014096
0.263672 0.000324727 -0.00158962 0.00212234 -0.00490833 0.00488536
0.265625 -0.00847797 -0.0101786 -0.00674141 -0.012911 -0.00409995
0.267578 -0.0123021 -0.0140374 -0.0105423 -0.0167886 -0.00775547
0.269531 -0.00958386 -0.0114132 -0.0076951 -0.0141896 -0.00428325
0.271484 -0.00173603 -0.00355182 0.000240515 -0.00641328 0.00374716
0.273438 0.0070422 0.00522997 0.00892586 0.00244261 0.0118753
0.275391 0.0119528 0.0101311 0.0137776 0.00730511 0.0165455
0.277344 0.0103375 0.00840432 0.0122119 0.00523467 0.0151247
0.279297 0.00303391 0.00106719 0.00488887 -0.00229127 0.00779924
0.28125 -0.00641904 -0.00829446 -0.00458456 -0.0112308 -0.0017574
0.283203 -0.0129549 -0.0147572 -0.0110959 -0.0174952 -0.00824886
0.285156 -0.0132097 -0.0151219 -0.0112758 -0.0179093 -0.00804583
0.287109 -0.00702292 -0.00890094 -0.00507845 -0.0117381 -0.0015314
0.289062 0.00260492 0.000825291 0.0044753 -0.00196179 0.00748561
0.291016 0.0107934 0.00906639 0.0125031 0.00642417 0.015116
0.292969 0.0133412 0.0115059 0.0151288 0.00848527 0.0178618
0.294922 0.00924528 0.00732321 0.0111017 0.00366897 0.013895
0.296875 0.000564741 -0.00135891 0.00236297 -0.00481891 0.00508966
0.298828 -0.00813488 -0.0099104 -0.00638131 -0.0126806 -0.00367009
0.300781 -0.0121614 -0.0139424 -0.010407 -0.0166832 -0.00766022
0.302734 -0.00961229 -0.0114686 -0.00771838 -0.0142779 -0.00441613
0.304688 -0.00186822 -0.00367944 0.00010773 -0.006505 0.00349988
0.306641 0.00717323 0.00538599 0.00902048 0.00260256 0.0119882
0.308594 0.0125018 0.0107195 0.0143181 0.00789125 0.0170109
0.310547 0.0113878 0.00948885 0.0132433 0.00631158 0.0160393
0.3125 0.00425906 0.00234612 0.00609634 -0.00104228 0.00899049
0.314453 -0.00528994 -0.00713216 -0.00348798 -0.0100202 -0.000661247
0.316406 -0.0123069 -0.0140592 -0.0105278 -0.0167666 -0.00781644
0.318359 -0.0131472 -0.0150121 -0.0112309 -0.0177844 -0.00813139
0.320312 -0.00749163 -0.00934311 -0.00556967 -0.0121224 -0.00205658
0.322266 0.00196748 0.000197823 0.00381414 -0.00256768 0.00692194
0.324219 0.0103261 0.00857721 0.0120089 0.00591755 0.0146299
0.326172 0.0132691 0.0114243 0.0150512 0.00848032 0.017758
0.328125 0.00951893 0.00757766 0.0113688 0.004042 0.0141727
0.330078 0.00102956 -0.000915761 0.00282908 -0.00432815 0.00558641
0.332031 -0.0078551 -0.00961276 -0.0060983 -0.0124411 -0.00343041
0.333984 -0.0122471 -0.0140145 -0.0104979 -0.0167246 -0.00777734
0.335938 -0.010154 -0.0119641 -0.00826476 -0.0147618 -0.00495724
0.337891 -0.00258672 -0.00438209 -0.000639039 -0.00724655 0.00275123
0.339844 0.00648628 0.00470849 0.00835631 0.0019212 0.0113351
0.341797 0.0121962 0.0104147 0.0139984 0.00763524 0.0167319
0.34375 0.0114546 0.00955534 0.0133114 0.00642898 0.0161553
0.345703 0.00463784 0.00271569 0.00647055 -0.00063342 0.00937179
0.347656 -0.00499865 -0.00683302 -0.00316537 -0.00978876 -0.000325461
0.349609 -0.0123462 -0.0141369 -0.010508 -0.0168434 -0.00773267
0.351562 -0.0136947 -0.0156125 -0.0117566 -0.0183873 -0.00859176
0.353516 -0.00839852 -0.0102862 -0.00640769 -0.0131224 -0.00282101
0.355469 0.000959413 -0.000838799 0.00286463 -0.00365169 0.00603422
0.357422 0.00965013 0.00792744 0.0113461 0.00529381 0.0139861
0.359375 0.0131461 0.0113352 0.0149027 0.00844293 0.0176374
0.361328 0.0100114 0.00807331 0.0118373 0.00447945 0.014581
0.363281 0.00185268 -0.000105589 0.00368556 -0.00370789 0.00644659
0.365234 -0.00694295 -0.00877933 -0.00513508 -0.0117272 -0.00241257
0.367188 -0.0116064 -0.013379 -0.00984569 -0.0161683 -0.00710248
0.369141 -0.00974161 -0.0115848 -0.00784734 -0.0145343 -0.0046616
0.371094 -0.00235839 -0.00422164 -0.000375088 -0.00715769 0.00296672
0.373047 0.00684073 0.00497288 0.00875746 0.00208694 0.0117739
0.375 0.0128377 0.010952 0.0147417 0.00803367 0.0175575
0.376953 0.0124759 0.0104834 0.014429 0.00724999 0.0172896
0.378906 0.00573535 0.00377692 0.00765209 0.000319999 0.0105734
0.380859 -0.00407898 -0.00595065 -0.00223223 -0.00885422 0.000631516
0.382812 -0.0120437 -0.0137907 -0.0102473 -0.0164917 -0.00757266
0.384766 -0.0141337 -0.0160038 -0.0122143 -0.0187849 -0.00901463
0.386719 -0.00954586 -0.0114335 -0.00754548 -0.0142771 -0.00381238
0.388672 -0.000559201 -0.00237468 0.00138629 -0.00512763 0.00482248
0.390625 0.00817781 0.00639612 0.009928 0.00371309 0.0126651
0.392578 0.0119874 0.0102265 0.0137327 0.00748723 0.0165396
0.394531 0.00922514 0.00732367 0.0110666 0.00390656 0.0139237
0.396484 0.00143664 -0.000580465 0.00328719 -0.00408312 0.00615022
0.398438 -0.00735121 -0.00926785 -0.00549131 -0.0123193 -0.00266303
0.400391 -0.0121602 -0.0140307 -0.010276 -0.0168697 -0.00738786
0.402344 -0.0104461 -0.0123586 -0.00846421 -0.0152628 -0.00527038
0.404297 -0.00290201 -0.00481182 -0.000961346 -0.0077807 0.00239117
0.40625 0.0066447 0.0047806 0.00855811 0.00190562 0.011453
0.408203 0.0133294 0.0114594 0.0151527 0.008609 0.017989
0.410156 0.0136449 0.0116714 0.0155928 0.0083965 0.0184302
0.412109 0.00750043 0.00551682 0.00943046 0.00192338 0.0122444
0.414062 -0.00221493 -0.00408745 -0.000438133 -0.00716004 0.00235777
0.416016 -0.0105083 -0.0122052 -0.00873996 -0.014802 -0.00605447
0.417969 -0.0131985 -0.0149687 -0.0113627 -0.0177053 -0.00837637
0.419922 -0.00919816 -0.0110257 -0.00725846 -0.0138554 -0.00353961
0.421875 -0.000653215 -0.00247896 0.00133828 -0.00523188 0.00489557
0.423828 0.0079913 0.00619977 0.00980978 0.00347165 0.0127319
0.425781 0.0119127 0.0100757 0.0137236 0.00727535 0.0165249
0.427734 0.00927558 0.00734346 0.0111391 0.00407072 0.0140061
0.429688 0.00138261 -0.000596959 0.0032352 -0.00394523 0.00614339
0.431641 -0.00764803 -0.00955419 -0.00581899 -0.0124683 -0.00296931
0.433594 -0.0129778 -0.0148271 -0.0111637 -0.0175939 -0.00829229
0.435547 -0.0117203 -0.0136335 -0.0097917 -0.0165023 -0.00654929
0.4375 -0.0044763 -0.00634563 -0.00253236 -0.00925775 0.000870194
0.439453 0.00529793 0.00349281 0.00714691 0.000673399 0.0100266
0.441406 0.0124839 0.0106832 0.0142492 0.00793916 0.016929
0.443359 0.0135216 0.0115797 0.0153724 0.00839643 0.0181599
0.445312 0.00792212 0.00596187 0.00977036 0.00230658 0.0126228
0.447266 -0.00148104 -0.00337403 0.000306024 -0.00654859 0.00304551
0.449219 -0.00989301 -0.0115877 -0.00816125 -0.0142726 -0.00549556
0.451172 -0.0128566 -0.0146298 -0.0110283 -0.0173743 -0.00808121
0.453125 -0.00919942 -0.0110654 -0.00726523 -0.013827 -0.00373563
0.455078 -0.00077407 -0.00257939 0.00116384 -0.00537553 0.00466322
0.457031 0.00795959 0.00617625 0.00977269 0.00345249 0.0126227
0.458984 0.0122496 0.0104772 0.0140464 0.00771546 0.0168064
0.460938 0.00995511 0.00806137 0.0118076 0.00477354 0.014691
0.462891 0.00228127 0.000293613 0.00410304 -0.00307581 0.00696414
0.464844 -0.00698666 -0.00885561 -0.0051814 -0.0118209 -0.0023329
0.466797 -0.0127319 -0.0145704 -0.0109004 -0.0173137 -0.00807802
0.46875 -0.0119996 -0.013887 -0.0100574 -0.016699 -0.00689988
0.470703 -0.00503526 -0.00689833 -0.0031301 -0.00982976 0.00029095
0.472656 0.00471962 0.00288946 0.00656327 3.81443e-05 0.00946221
0.474609 0.0122743 0.0104585 0.0140356 0.00773558 0.016738
0.476562 0.0137682 0.0118193 0.0156851 0.00865076 0.0184588
0.478516 0.00864056 0.00664642 0.0105495 0.00297489 0.0133232
0.480469 -0.000646853 -0.00254608 0.00114391 -0.00585817 0.00393445
0.482422 -0.0092908 -0.01101 -0.00752313 -0.0136741 -0.00486611
0.484375 -0.0127471 -0.0145155 -0.0109555 -0.0172832 -0.00814233
0.486328 -0.00959846 -0.0114219 -0.007671 -0.0142547 -0.00411489
0.488281 -0.00150613 -0.00333257 0.000487788 -0.00614583 0.0040808
0.490234 0.00728906 0.00546127 0.00913665 0.00269944 0.0121532
0.492188 0.0118261 0.00999023 0.0136556 0.0072188 0.016453
0.494141 0.00983127 0.00790705 0.0116961 0.00473686 0.0146268
0.496094 0.0022139 0.000240997 0.00408105 -0.00307491 0.00709543
0.498047 -0.00715026 -0.00906197 -0.00526655 -0.0120297 -0.00233141
0.5 -0.0133073 -0.0152043 -0.0114024 -0.0180517 -0.0084516
0.501953 -0.0129685 -0.014961 -0.0109606 -0.0178583 -0.00764148
0.503906 -0.00625232 -0.00819051 -0.00426608 -0.0110858 -0.000753808
0.505859 0.00369372 0.00185834 0.0055543 -0.000973042 0.00850945
0.507812 0.0117864 0.0099766 0.0135125 0.00726425 0.0161757
0.509766 0.0140563 0.012131 0.0158894 0.0089548 0.0186741
0.511719 0.00958056 0.00758022 0.0114705 0.00375582 0.014343
0.513672 0.000736918 -0.00125686 0.00257637 -0.00483017 0.00534522
0.515625 -0.00793301 -0.00972599 -0.00614367 -0.012599 -0.00342568
0.517578 -0.0116391 -0.0134135 -0.00983477 -0.0162889 -0.00705226
0.519531 -0.00882499 -0.0106844 -0.00686825 -0.013594 -0.00351847
0.521484 -0.000919937 -0.00281427 0.00110739 -0.00575118 0.00458202
0.523438 0.00782282 0.00591015 0.00978563 0.00300651 0.012852
0.525391 0.0125839 0.0106748 0.0145128 0.00773094 0.0173631
0.527344 0.0107012 0.00868302 0.0126709 0.00540352 0.0156679
0.529297 0.00299618 0.00100981 0.00494158 -0.00232751 0.00794674
0.53125 -0.00681558 -0.00875097 -0.00493561 -0.0116579 -0.00198531
0.533203 -0.0136853 -0.0155512 -0.0117695 -0.0183672 -0.00887784
0.535156 -0.014175 -0.0161166 -0.0121525 -0.0190183 -0.00873685
0.537109 -0.0080392 -0.00997421 -0.00601034 -0.0128961 -0.00226602
0.539062 0.00167035 -0.000142803 0.00360595 -0.00300597 0.00677492
0.541016 0.0100773 0.00832035 0.011788 0.00565744 0.0144067
0.542969 0.0128294 0.0109998 0.0146291 0.00795919 0.0173994
0.544922 0.00898881 0.00701393 0.0108434 0.00331048 0.0136801
0.546875 0.000543889 -0.00147112 0.00240024 -0.00514413 0.00523867
0.548828 -0.00791627 -0.00980456 -0.00606258 -0.0127971 -0.00328919
0.550781 -0.0117237 -0.0135884 -0.00985681 -0.0164603 -0.00700889
0.552734 -0.00891638 -0.0108113 -0.00695678 -0.0138206 -0.00367242
0.554688 -0.000900932 -0.00279758 0.0011197 -0.00580564 0.00446088
0.556641 0.0082514 0.00639031 0.0101962 0.00342997 0.0131546
0.558594 0.0135949 0.0116843 0.0154971 0.00870097 0.018317
0.560547 0.012294 0.0103103 0.0142567 0.00695829 0.0171645
0.5625 0.00483885 0.00287646 0.00675555 -0.000586124 0.00972064
0.564453 -0.0051134 -0.00698194 -0.00328764 -0.00984815 -0.00041631
0.566406 -0.0125487 -0.0143211 -0.0107429 -0.0170126 -0.00799643
0.568359 -0.0137638 -0.0156526 -0.0118181 -0.0184257 -0.00852742
0.570312 -0.00835076 -0.0102303 -0.00635953 -0.0130472 -0.00254201
0.572266 0.000991368 -0.000810193 0.00292071 -0.00356294 0.00626431
0.574219 0.0093682 0.00760021 0.0111182 0.00488298 0.0138468
0.576172 0.012348 0.0105359 0.0141296 0.00766069 0.0169667
0.578125 0.00868723 0.00675308 0.0105635 0.00326777 0.0134338
0.580078 0.000356944 -0.00164625 0.00220617 -0.00511433 0.00503764
0.582031 -0.00830031 -0.0101701 -0.00647689 -0.0131434 -0.00367514
0.583984 -0.0124355 -0.0143054 -0.0106112 -0.0171053 -0.00773134
0.585938 -0.00994147 -0.0118478 -0.0079866 -0.014742 -0.00475312
0.587891 -0.00196419 -0.00382678 1.98148e-06 -0.00678977 0.00336774
0.589844 0.00747457 0.00561992 0.00934626 0.002734 0.0122539
0.591797 0.0133645 0.0115244 0.0152073 0.008632 0.0179775
0.59375 0.0126461 0.0106841 0.0145858 0.00742556 0.0174626
0.595703 0.0056551 0.00371558 0.00754397 0.000216122 0.0103937
0.597656 -0.00428204 -0.00610977 -0.00247238 -0.00905692 0.000350679
0.599609 -0.011998 -0.0137575 -0.0102194 -0.0164031 -0.00747085
0.601562 -0.0137145 -0.0155818 -0.0117907 -0.0183423 -0.00861887
0.603516 -0.00871061 -0.010605 -0.00671714 -0.0134792 -0.00290587
0.605469 0.000432392 -0.00138504 0.0023737 -0.00415212 0.0057809
0.607422 0.00898515 0.00722383 0.0107271 0.00453362 0.0135145
0.609375 0.012336 0.0105433 0.0141229 0.00773144 0.0169369
0.611328 0.00911363 0.0071645 0.0109679 0.0037343 0.0138119
0.613281 0.000927769 -0.00106006 0.0027911 -0.00459196 0.00567407
0.615234 -0.00780357 -0.00969958 -0.00595145 -0.0127109 -0.00312435
0.617188 -0.0122931 -0.0141595 -0.0104634 -0.016994 -0.00761909
0.619141 -0.0100945 -0.0120249 -0.00816599 -0.0149985 -0.00497729
0.621094 -0.00229339 -0.0041665 -0.000274342 -0.0071573 0.00304263
0.623047 0.00736571 0.005484 0.00928385 0.00251344 0.0121995
0.625 0.013708 0.0117813 0.015613 0.00878607 0.0184718
0.626953 0.0135363 0.0114836 0.0155161 0.00809642 0.0184422
0.628906 0.00682491 0.00481484 0.00876863 0.00116043 0.0117154
0.630859 -0.00315297 -0.00501744 -0.00133491 -0.00806507 0.00153397
0.632812 -0.0113523 -0.0130808 -0.00958211 -0.0157576 -0.00687695
0.634766 -0.0137238 -0.0155625 -0.0118202 -0.018332 -0.00866016
0.636719 -0.00941169 -0.0113299 -0.00740567 -0.014164 -0.00352843
0.638672 -0.00067001 -0.00254439 0.00133977 -0.00532527 0.00503501
0.640625 0.00784024 0.00599568 0.00970483 0.00323458 0.0126476
0.642578 0.0114229 0.00960078 0.0132408 0.00681299 0.0161792
0.644531 0.00842871 0.00646188 0.0103204 0.00313186 0.0133449
0.646484 0.000413919 -0.00165866 0.0023372 -0.00506314 0.00538381
0.648438 -0.00844333 -0.0104483 -0.00648627 -0.0135417 -0.00346902
0.650391 -0.0131923 -0.0152047 -0.0112335 -0.0181195 -0.0081452
0.652344 -0.0112461 -0.0132673 -0.00917548 -0.0162679 -0.00583747
0.654297 -0.00330224 -0.00528018 -0.00129706 -0.00834111 0.0020975
0.65625 0.00675785 0.00484678 0.00869318 0.00188056 0.0115805
0.658203 0.0138954 0.0119744 0.0157681 0.00905187 0.018607
0.660156 0.0145757 0.0125028 0.0165571 0.00902684 0.0195095
0.662109 0.00858778 0.00652817 0.0105638 0.00257957 0.0135011
0.664062 -0.00111182 -0.00307632 0.00074031 -0.00642299 0.00364075
0.666016 -0.0095511 -0.011282 -0.00773377 -0.0140104 -0.00499373
0.667969 -0.0123521 -0.0141401 -0.0104786 -0.0169762 -0.00750415
0.669922 -0.0085345 -0.010433 -0.00653035 -0.0133523 -0.00280432
0.671875 -0.000210469 -0.00212071 0.00187548 -0.00504977 0.00558999
0.673828 0.00815043 0.00621818 0.0101254 0.00330585 0.013264
0.675781 0.0117713 0.00981153 0.0137054 0.00682668 0.0166727
0.677734 0.00872675 0.00669199 0.010711 0.00340196 0.013785
0.679688 0.000439509 -0.00161925 0.00240418 -0.00498029 0.00552361
0.681641 -0.00891443 -0.0108866 -0.00695547 -0.0138609 -0.00387054
0.683594 -0.0143714 -0.0163207 -0.012362 -0.0192666 -0.00930645
0.685547 -0.0130106 -0.0150669 -0.0109643 -0.0180701 -0.00751499
0.6875 -0.00547284 -0.00745136 -0.00344165 -0.010387 0.000136331
0.689453 0.00472443 0.00290776 0.00661758 -2.86198e-05 0.00950731
0.691406 0.0123901 0.0105583 0.0141698 0.00773021 0.0168408
0.693359 0.013845 0.0118882 0.0157102 0.00855471 0.018555
0.695312 0.00859656 0.0065523 0.0105026 0.00254684 0.0134038
0.697266 -0.000579469 -0.0025865 0.00127611 -0.00615756 0.00409954
0.699219 -0.00888576 -0.0107216 -0.00707282 -0.013594 -0.00430722
0.701172 -0.0117908 -0.0136085 -0.00993369 -0.016525 -0.00701781
0.703125 -0.0080723 -0.0100118 -0.0060992 -0.0129457 -0.00261149
0.705078 0.000317537 -0.00160973 0.00236549 -0.00454747 0.00582577
0.707031 0.00890166 0.00698493 0.0108585 0.00404373 0.0138249
0.708984 0.0129185 0.0110267 0.0148696 0.0080715 0.0177708
0.710938 0.0101878 0.00817918 0.0121726 0.00484845 0.0151427
0.712891 0.00194122 -7.4045e-05 0.00384107 -0.00340128 0.00689998
0.714844 -0.00782009 -0.00973176 -0.00594863 -0.0126071 -0.00296361
0.716797 -0.0139505 -0.0158291 -0.0120521 -0.0186321 -0.00903714
0.71875 -0.013414 -0.0153556 -0.0113994 -0.018271 -0.00795694
0.720703 -0.00641093 -0.008336 -0.00444486 -0.0112551 -0.000732136
0.722656 0.00358519 0.00177882 0.0054558 -0.00107414 0.00848637
0.724609 0.0114811 0.00972454 0.013241 0.00698591 0.0158731
0.726562 0.0133653 0.0114376 0.0152165 0.0082735 0.017995
