
time median 50%_lower 50%_upper 90%_lower 90%_upper
1.36523 2.77817e-08 -4.91245e-08 5.33462e-06 -0.000290424 0.00125684
1.36621 1.50152e-09 -5.96719e-06 5.84729e-07 -0.00103745 0.000252396
1.36719 6.86492e-09 -2.73475e-07 1.99687e-06 -0.000606895 0.000651607
1.36816 4.50424e-09 -4.34394e-07 1.58724e-06 -0.000568028 0.000877897
1.36914 4.83136e-09 -3.32849e-07 2.05563e-06 -0.000434186 0.000657327
1.37012 1.95154e-10 -4.17317e-06 5.27941e-07 -0.00121272 0.000290141
1.37109 8.4608e-09 -1.56217e-07 6.11655e-06 -0.000260286 0.00101203
1.37207 1.14424e-09 -1.04426e-06 9.57461e-07 -0.000643799 0.000618709
1.37305 1.11526e-09 -8.82194e-07 1.04221e-06 -0.000894486 0.000551937
1.37402 2.57682e-10 -1.17829e-06 8.39138e-07 -0.000640863 0.000446529
1.375 3.30096e-09 -2.9551e-07 4.67786e-06 -0.000306031 0.00114635
1.37598 -2.82223e-09 -4.56245e-06 2.95223e-07 -0.000962886 0.000277754
1.37695 2.25258e-11 -7.60167e-07 1.2415e-06 -0.000633549 0.000617386
1.37793 -2.74023e-10 -7.72315e-07 1.17945e-06 -0.0005141 0.00092002
1.37891 -7.6729e-10 -8.04835e-07 1.10975e-06 -0.000469972 0.00060718
1.37988 -5.78526e-09 -3.65394e-06 1.96274e-07 -0.00107767 0.000316553
1.38086 1.72015e-10 -4.78434e-07 3.25681e-06 -0.000301475 0.000902933
1.38184 -3.98423e-09 -1.34497e-06 4.1324e-07 -0.000592428 0.000667489
1.38281 -6.64685e-09 -1.67878e-06 2.5043e-07 -0.000940816 0.000475631
1.38379 -6.65805e-09 -1.45418e-06 2.92851e-07 -0.000562877 0.000494223
1.38477 -2.82595e-09 -6.85459e-07 1.95836e-06 -0.000349796 0.00102009
1.38574 -3.0016e-08 -3.46348e-06 3.41437e-08 -0.000861483 0.000331543
1.38672 -1.05667e-08 -1.29766e-06 2.87971e-07 -0.000709824 0.000557716
1.3877 -6.83531e-09 -9.65928e-07 7.37222e-07 -0.000433736 0.000987077
1.38867 -1.56939e-08 -1.41659e-06 1.80481e-07 -0.000540721 0.000521806
1.38965 -3.99151e-08 -2.66387e-06 1.61006e-08 -0.000963355 0.000396295
1.39062 -7.50654e-09 -9.03023e-07 1.18568e-06 -0.00037713 0.000810004
1.3916 -1.95971e-08 -1.49581e-06 1.38285e-07 -0.000524194 0.000768265
1.39258 -4.45101e-08 -2.70333e-06 1.15727e-08 -0.00104725 0.00038748
1.39355 -1.87458e-08 -1.464e-06 1.71303e-07 -0.00049339 0.000610523
1.39453 -1.15734e-08 -1.15258e-06 5.02948e-07 -0.000462421 0.00091451
1.39551 -4.24167e-08 -2.77241e-06 1.62888e-08 -0.00077214 0.000420389
1.39648 -2.32663e-08 -1.8524e-06 1.00076e-07 -0.000855205 0.000490776
1.39746 -6.92485e-09 -9.75557e-07 1.07021e-06 -0.000363508 0.00111449
1.39844 -2.28409e-08 -2.12047e-06 8.99883e-08 -0.000696551 0.000454808
1.39941 -2.07768e-08 -2.17934e-06 1.04035e-07 -0.000885352 0.00052041
1.40039 -6.26289e-09 -1.13202e-06 6.81809e-07 -0.000464584 0.000730603
1.40137 -7.69061e-09 -1.36343e-06 4.01697e-07 -0.000464305 0.000937736
1.40234 -2.68693e-08 -3.76693e-06 5.65341e-08 -0.00118968 0.000333385
1.40332 -4.61658e-09 -1.15517e-06 7.35439e-07 -0.000434005 0.000754993
1.4043 -5.3647e-09 -1.42898e-06 4.5193e-07 -0.000588013 0.000849652
1.40527 -8.12539e-09 -2.16584e-06 2.35476e-07 -0.000701376 0.000500276
1.40625 -6.21072e-09 -2.13708e-06 2.83165e-07 -0.00100493 0.00044969
1.40723 -1.27316e-09 -6.39353e-07 2.76608e-06 -0.000324833 0.00124597
1.4082 -5.55337e-09 -2.53786e-06 2.73264e-07 -0.000821026 0.000417753
1.40918 -2.62904e-09 -1.3832e-06 6.39338e-07 -0.000811409 0.000652454
1.41016 -1.6587e-09 -1.05003e-06 9.02775e-07 -0.00052972 0.000685318
1.41113 -9.21262e-10 -8.76475e-07 1.22686e-06 -0.000444295 0.00106551
1.41211 -4.67864e-09 -4.4082e-06 2.64532e-07 -0.00125726 0.0003118
1.41309 3.69263e-10 -6.02981e-07 1.90348e-06 -0.000409228 0.000870107
1.41406 -1.00426e-09 -1.3246e-06 6.94264e-07 -0.000687164 0.000784976
1.41504 -6.32128e-10 -1.24029e-06 7.44421e-07 -0.000670359 0.000556911
1.41602 -7.36043e-10 -1.8076e-06 5.93134e-07 -0.00109583 0.000434761
1.41699 4.02826e-09 -2.44811e-07 4.76754e-06 -0.00030775 0.00127644
1.41797 -2.66963e-10 -2.14418e-06 5.51286e-07 -0.000897798 0.00039767
1.41895 2.56425e-09 -5.31695e-07 1.31421e-06 -0.000783636 0.000731959
1.41992 2.79331e-09 -5.6431e-07 1.17338e-06 -0.000586894 0.000666194
1.4209 5.58728e-09 -2.65607e-07 1.98459e-06 -0.000423098 0.00109962
1.42188 1.05364e-09 -3.84473e-06 5.04258e-07 -0.00127196 0.000303073
1.42285 1.3553e-08 -1.24893e-07 2.74985e-06 -0.000393928 0.000914151
1.42383 4.69748e-09 -7.24038e-07 9.70351e-07 -0.000748525 0.000790612
1.4248 7.62184e-09 -3.68935e-07 1.24219e-06 -0.00065071 0.000602566
1.42578 4.8795e-09 -1.13014e-06 8.23025e-07 -0.00110442 0.000428546
1.42676 4.13237e-08 -1.48519e-08 4.94208e-06 -0.000300937 0.00125502
1.42773 5.25481e-09 -1.43743e-06 7.92511e-07 -0.000890846 0.000393811
1.42871 2.34606e-08 -7.4128e-08 1.88638e-06 -0.000776555 0.000750201
1.42969 1.65473e-08 -1.78634e-07 1.44831e-06 -0.000600402 0.000650436
1.43066 3.39704e-08 -2.48816e-08 2.46732e-06 -0.000428681 0.00109019
1.43164 5.46109e-09 -3.54477e-06 7.10063e-07 -0.00122049 0.000304676
1.43262 4.11575e-08 -1.74865e-08 2.90792e-06 -0.000409789 0.00087518
1.43359 1.25499e-08 -3.86184e-07 1.21635e-06 -0.000729735 0.000795726
1.43457 1.74977e-08 -1.77726e-07 1.53604e-06 -0.00065148 0.000600981
1.43555 8.23911e-09 -8.15602e-07 1.01952e-06 -0.00105277 0.000432564
1.43652 4.65811e-08 -1.29201e-08 4.20451e-06 -0.000311018 0.00117053
1.4375 6.371e-09 -1.04525e-06 9.47378e-07 -0.000844834 0.000411262
1.43848 1.72402e-08 -1.40399e-07 1.89842e-06 -0.000807871 0.000696445
1.43945 1.20588e-08 -2.41159e-07 1.61933e-06 -0.000575678 0.000654975
1.44043 1.89651e-08 -1.09526e-07 2.57119e-06 -0.000439693 0.00101093
1.44141 2.90055e-09 -2.39838e-06 7.22781e-07 -0.00110968 0.000321326
1.44238 1.47971e-08 -1.34905e-07 2.65768e-06 -0.000417481 0.000790172
1.44336 4.42653e-09 -6.27101e-07 1.22097e-06 -0.000642367 0.000842649
1.44434 3.88079e-09 -6.05571e-07 1.27276e-06 -0.000668385 0.000551071
1.44531 2.34217e-09 -1.02965e-06 9.69183e-07 -0.000940115 0.000443196
1.44629 8.72022e-09 -1.49982e-07 3.57451e-06 -0.000333769 0.00104714
1.44727 9.99191e-10 -1.37795e-06 7.65531e-07 -0.00071822 0.000432186
1.44824 2.46991e-09 -5.24813e-07 1.50763e-06 -0.000889279 0.000589459
1.44922 2.51644e-09 -4.73818e-07 1.59249e-06 -0.000507472 0.000689846
1.4502 2.1598e-09 -4.76016e-07 1.78251e-06 -0.000461997 0.00088045
1.45117 -1.05306e-09 -2.30602e-06 5.08479e-07 -0.000970578 0.000370565
1.45215 1.70399e-09 -4.65988e-07 1.86569e-06 -0.000467809 0.000644289
1.45312 1.71818e-10 -8.18611e-07 1.02676e-06 -0.00053772 0.00095229
1.4541 -1.18401e-09 -1.34525e-06 6.25731e-07 -0.00072616 0.000459055
1.45508 -1.2207e-09 -1.15198e-06 6.91712e-07 -0.000831808 0.000471778
1.45605 6.58e-10 -4.87193e-07 2.01916e-06 -0.000422854 0.000939211
1.45703 -2.38715e-09 -1.36671e-06 4.92904e-07 -0.000586122 0.000515858
1.45801 -2.49893e-09 -1.19545e-06 5.15703e-07 -0.00101913 0.000488896
1.45898 -8.78436e-10 -6.249e-07 1.35159e-06 -0.000423492 0.000797249
1.45996 -2.41956e-09 -9.12803e-07 7.14812e-07 -0.000502061 0.000786335
1.46094 -6.82212e-09 -1.96034e-06 1.93413e-07 -0.000942719 0.000474422
1.46191 -3.50895e-09 -9.00747e-07 6.73401e-07 -0.000559715 0.000527431
1.46289 -3.56093e-09 -8.00582e-07 8.55927e-07 -0.000455077 0.0011281
1.46387 -1.44219e-08 -2.11446e-06 1.01736e-07 -0.000875135 0.000380337
1.46484 -8.57146e-09 -1.28639e-06 2.52461e-07 -0.000746686 0.000533212
1.46582 -4.72426e-09 -7.83022e-07 8.54021e-07 -0.000515951 0.000972939
1.4668 -1.12396e-08 -1.25917e-06 2.19787e-07 -0.00049337 0.000626574
1.46777 -2.09725e-08 -1.89556e-06 5.80728e-08 -0.00122366 0.000427151
1.46875 -5.29057e-09 -7.07791e-07 1.21684e-06 -0.00036019 0.000971423
1.46973 -1.26986e-08 -1.21714e-06 2.25548e-07 -0.000567242 0.000729325
1.4707 -2.23186e-08 -1.73682e-06 5.94348e-08 -0.00099715 0.000572249
1.47168 -1.443e-08 -1.29607e-06 1.83764e-07 -0.000672469 0.00047246
1.47266 -6.71527e-09 -8.17469e-07 9.02909e-07 -0.000393713 0.00133987
1.47363 -3.38443e-08 -2.79092e-06 1.62509e-08 -0.00103849 0.000337458
1.47461 -1.15504e-08 -1.18415e-06 2.44497e-07 -0.000717145 0.000604018
1.47559 -8.28544e-09 -1.03287e-06 4.02627e-07 -0.00059492 0.00101445
1.47656 -9.20379e-09 -1.1269e-06 3.04289e-07 -0.000458076 0.000719772
1.47754 -2.28728e-08 -2.42461e-06 5.17939e-08 -0.00144195 0.000369735
1.47852 -3.42397e-09 -6.13968e-07 2.42592e-06 -0.000317185 0.00111122
1.47949 -9.05504e-09 -1.42106e-06 2.12466e-07 -0.000634175 0.000705243
1.48047 -7.74401e-09 -1.36536e-06 2.45185e-07 -0.00101992 0.000626958
1.48145 -6.67525e-09 -1.42305e-06 2.57659e-07 -0.000744388 0.000450018
1.48242 -2.07908e-09 -6.09184e-07 1.75851e-06 -0.000343675 0.00148819
1.4834 -1.3243e-08 -3.85922e-06 8.51505e-08 -0.00114814 0.000301525
1.48438 -2.91584e-09 -8.86417e-07 7.10503e-07 -0.000696266 0.000667891
1.48535 -2.79208e-09 -9.61313e-07 5.95922e-07 -0.000636007 0.00103369
1.48633 -2.04588e-09 -8.43364e-07 7.92615e-07 -0.00044451 0.000758237
1.4873 -5.10277e-09 -2.87329e-06 1.86447e-07 -0.00149679 0.000327743
1.48828 6.5062e-10 -3.34715e-07 4.25441e-06 -0.000288368 0.00118152
1.48926 -2.16553e-09 -1.22901e-06 4.37114e-07 -0.000685697 0.000705826
1.49023 -1.26379e-09 -9.29848e-07 6.02191e-07 -0.00104329 0.000644104
1.49121 -1.14516e-09 -1.17539e-06 5.00538e-07 -0.000750456 0.000451105
1.49219 2.21491e-09 -2.76874e-07 3.61636e-06 -0.000316131 0.00150095
1.49316 -2.15632e-09 -5.39046e-06 2.39552e-07 -0.00120008 0.000288843
1.49414 1.50678e-09 -4.60313e-07 1.13437e-06 -0.000692132 0.000703606
1.49512 1.47012e-09 -5.90404e-07 8.08776e-07 -0.0006234 0.00105307
1.49609 2.75045e-09 -3.68068e-07 1.20443e-06 -0.000461989 0.000735183
1.49707 8.78142e-11 -3.43187e-06 3.2962e-07 -0.00147419 0.00032153
1.49805 9.21773e-09 -9.9003e-08 5.53724e-06 -0.000285111 0.00117471
1.49902 2.56926e-09 -7.74872e-07 5.95325e-07 -0.000683338 0.000692921
1.5 3.93807e-09 -4.8482e-07 7.68341e-07 -0.00106053 0.000612653
1.50098 3.72943e-09 -6.72798e-07 6.28857e-07 -0.000712744 0.000485364
1.50195 1.82622e-08 -3.96512e-08 4.21166e-06 -0.000318092 0.00139909
1.50293 2.40496e-09 -4.73166e-06 3.48916e-07 -0.00114226 0.000289585
1.50391 1.05253e-08 -1.39546e-07 1.17399e-06 -0.000692341 0.00067001
1.50488 1.07954e-08 -1.65181e-07 1.02126e-06 -0.000576264 0.00107243
1.50586 1.3779e-08 -1.02014e-07 1.19042e-06 -0.000505587 0.000673032
1.50684 4.15283e-09 -2.91576e-06 4.10836e-07 -0.00131173 0.00033213
1.50781 3.334e-08 -6.99545e-09 4.7008e-06 -0.000306882 0.00107231
1.50879 8.92729e-09 -3.42996e-07 7.29565e-07 -0.000650643 0.000695378
1.50977 8.86774e-09 -3.47494e-07 7.13868e-07 -0.00109107 0.000526436
1.51074 9.24239e-09 -3.05328e-07 7.4621e-07 -0.000625664 0.000530365
1.51172 2.78235e-08 -1.28446e-08 2.34332e-06 -0.0003464 0.00122458
1.5127 3.86565e-09 -3.73045e-06 4.18515e-07 -0.00101509 0.00032315
1.51367 1.12716e-08 -1.14233e-07 9.93235e-07 -0.000730655 0.000618215
1.51465 1.30884e-08 -8.17675e-08 1.12808e-06 -0.000488941 0.0011108
1.51562 8.17927e-09 -1.58034e-07 9.04752e-07 -0.000566734 0.000566947
1.5166 3.34188e-09 -1.5599e-06 4.74164e-07 -0.00114287 0.000377488
1.51758 1.73261e-08 -3.50313e-08 2.7271e-06 -0.000361942 0.000961852
1.51855 4.51841e-09 -2.94461e-07 7.33398e-07 -0.000586722 0.00075166
1.51953 2.68795e-09 -8.69599e-07 4.98481e-07 -0.00117114 0.000440986
1.52051 4.14057e-09 -2.53232e-07 7.8639e-07 -0.000532552 0.000612445
1.52148 5.35706e-09 -1.42486e-07 1.21911e-06 -0.000436319 0.001036
1.52246 5.96404e-10 -2.00542e-06 3.3723e-07 -0.000921906 0.000400685
1.52344 1.97721e-09 -4.08511e-07 6.3713e-07 -0.000819101 0.000546036
1.52441 3.38487e-09 -1.69453e-07 1.20611e-06 -0.000409706 0.00121277
1.52539 4.7263e-10 -6.36089e-07 4.78202e-07 -0.00069248 0.000490738
1.52637 -2.23496e-10 -8.11334e-07 3.99644e-07 -0.00099037 0.000503463
1.52734 1.80532e-09 -2.03439e-07 1.21767e-06 -0.000456377 0.000873338
1.52832 -4.28687e-11 -4.21587e-07 5.81171e-07 -0.000531867 0.000915982
1.5293 -2.46515e-09 -1.87116e-06 2.08479e-07 -0.00127202 0.000370101
1.53027 -1.70089e-10 -3.22242e-07 7.43793e-07 -0.000464098 0.000776551
1.53125 -1.00289e-09 -4.24139e-07 5.19557e-07 -0.000580623 0.000944056
1.53223 -3.50069e-09 -1.17667e-06 1.87328e-07 -0.000837877 0.000491843
1.5332 -2.91021e-09 -7.35104e-07 2.65433e-07 -0.000989506 0.00050647
1.53418 -6.9591e-10 -2.38554e-07 1.5693e-06 -0.000352235 0.00133928
1.53516 -4.95585e-09 -1.26444e-06 1.25631e-07 -0.000858001 0.000436104
1.53613 -3.37394e-09 -5.39974e-07 2.66095e-07 -0.000899767 0.000644216
1.53711 -2.62161e-09 -3.51112e-07 4.80904e-07 -0.000531852 0.000799008
1.53809 -3.39155e-09 -4.04855e-07 3.77648e-07 -0.000492234 0.0010513
1.53906 -1.37415e-08 -3.00166e-06 2.1795e-08 -0.00138143 0.000334698
1.54004 -3.12776e-09 -2.85532e-07 8.13229e-07 -0.000419218 0.000929941
1.54102 -7.61699e-09 -5.87119e-07 1.09839e-07 -0.000698773 0.000860933
1.54199 -1.00255e-08 -6.98615e-07 6.01106e-08 -0.000776883 0.000558802
1.54297 -1.18904e-08 -7.76712e-07 4.13621e-08 -0.00111111 0.000477114
1.54395 -3.45359e-09 -2.16782e-07 3.84192e-06 -0.000325872 0.00138599
1.54492 -1.80057e-08 -1.65877e-06 1.02151e-08 -0.00097336 0.00040748
1.5459 -7.26002e-09 -3.72083e-07 1.84503e-07 -0.000820502 0.000747421
1.54688 -7.36416e-09 -3.68601e-07 1.62492e-07 -0.000584714 0.000755594
1.54785 -5.94395e-09 -3.0644e-07 4.35123e-07 -0.000463033 0.00113456
1.54883 -2.45632e-08 -4.65107e-06 6.15116e-09 -0.00137898 0.000323745
1.5498 -3.96252e-09 -2.3507e-07 1.8759e-06 -0.00039807 0.000993094
1.55078 -8.89589e-09 -4.98944e-07 5.53863e-08 -0.000778887 0.000808844
1.55176 -7.00845e-09 -4.14509e-07 8.02948e-08 -0.000728836 0.000620027
1.55273 -8.38886e-09 -5.6272e-07 4.79089e-08 -0.00112972 0.000462173
1.55371 -1.62592e-09 -1.70874e-07 4.91006e-06 -0.000318547 0.00136495
1.55469 -8.42722e-09 -1.41403e-06 4.05753e-08 -0.000972686 0.000400629
1.55566 -2.45467e-09 -2.32726e-07 3.96658e-07 -0.000796265 0.000801519
1.55664 -2.55486e-09 -2.49881e-07 2.14497e-07 -0.000631441 0.000706069
1.55762 -8.74825e-10 -1.7421e-07 1.00617e-06 -0.000455169 0.00113574
1.55859 -4.48143e-09 -4.15137e-06 6.13925e-08 -0.0013324 0.000325544
1.55957 8.23857e-10 -1.14835e-07 2.62303e-06 -0.000398579 0.000969107
1.56055 -1.11106e-09 -2.30604e-07 1.65366e-07 -0.000798131 0.000818142
1.56152 -1.16839e-10 -1.61848e-07 2.39963e-07 -0.000686851 0.000637565
1.5625 -4.52417e-10 -2.59945e-07 1.56593e-07 -0.00111112 0.000464887
1.56348 4.33951e-09 -4.05112e-08 4.52621e-06 -0.000331607 0.00127687
1.56445 6.21544e-10 -7.28902e-07 1.52453e-07 -0.000925805 0.000422438
1.56543 4.60225e-09 -4.48886e-08 4.98635e-07 -0.000809289 0.000787676
1.56641 5.3347e-09 -4.86519e-08 3.25114e-07 -0.000629939 0.000676476
1.56738 1.28317e-08 -1.25468e-08 1.04258e-06 -0.000463475 0.00107608
1.56836 3.98072e-09 -2.32075e-06 1.66872e-07 -0.0012147 0.000344493
1.56934 2.48703e-08 -4.65109e-09 2.09374e-06 -0.000422861 0.000857412
1.57031 1.10166e-08 -4.58847e-08 2.47038e-07 -0.000745633 0.000849065
1.57129 1.44886e-08 -1.82736e-08 2.82891e-07 -0.000653116 0.000620568
1.57227 1.10524e-08 -9.31437e-08 2.32926e-07 -0.00103868 0.000464648
1.57324 3.394e-08 -2.6553e-09 2.65684e-06 -0.000347807 0.00114882
1.57422 9.87363e-09 -3.53332e-07 2.21361e-07 -0.000789672 0.000444324
1.5752 1.99284e-08 -6.61149e-09 3.97707e-07 -0.000881333 0.000676763
1.57617 1.90068e-08 -7.13347e-09 4.07225e-07 -0.000592612 0.000661053
1.57715 1.91673e-08 -6.599e-09 5.53811e-07 -0.000455557 0.000986838
1.57812 5.73126e-09 -1.66533e-06 1.91695e-07 -0.00106937 0.000376171
1.5791 1.52504e-08 -1.32938e-08 7.36528e-07 -0.000475834 0.000699559
1.58008 7.06002e-09 -8.17763e-08 2.95977e-07 -0.000614458 0.000950816
1.58105 4.89718e-09 -1.68583e-07 2.4611e-07 -0.000665706 0.000549858
1.58203 4.00722e-09 -1.83866e-07 2.44657e-07 -0.000943453 0.000440709
1.58301 7.77631e-09 -4.8883e-08 2.18656e-06 -0.000419899 0.00100471
1.58398 1.87073e-09 -3.42113e-07 1.93499e-07 -0.000625558 0.000513402
1.58496 1.89596e-09 -2.34654e-07 2.33867e-07 -0.00102574 0.000558841
1.58594 2.70175e-09 -1.4633e-07 5.09333e-07 -0.000508315 0.000720803
1.58691 1.56475e-09 -1.96979e-07 3.78662e-07 -0.00048319 0.000878956
1.58789 -1.26155e-09 -1.41834e-06 1.0247e-07 -0.000972552 0.000470964
1.58887 2.30417e-10 -2.52656e-07 3.16338e-07 -0.000575405 0.000567113
1.58984 -3.99335e-10 -2.74354e-07 3.05814e-07 -0.000519987 0.00110284
1.59082 -3.14292e-09 -9.51503e-07 7.94967e-08 -0.000823625 0.000468808
1.5918 -3.08652e-09 -5.94578e-07 9.67478e-08 -0.000839976 0.000513344
1.59277 -1.54469e-09 -2.75692e-07 5.36568e-07 -0.000532756 0.00098171
1.59375 -4.43588e-09 -5.59441e-07 9.06939e-08 -0.000526868 0.000641316
1.59473 -8.08244e-09 -8.86382e-07 3.97568e-08 -0.00125797 0.000484112
1.5957 -3.20834e-09 -3.28543e-07 5.56221e-07 -0.000432213 0.000906734
1.59668 -6.19533e-09 -5.19632e-07 1.13739e-07 -0.000579454 0.000828658
1.59766 -1.71955e-08 -1.0774e-06 1.54818e-08 -0.00102942 0.000581483
1.59863 -1.17113e-08 -6.87467e-07 4.25909e-08 -0.000713293 0.000497864
1.59961 -6.84982e-09 -4.60964e-07 2.29018e-07 -0.000460966 0.00137791
1.60059 -2.87967e-08 -2.21945e-06 5.2048e-09 -0.00102517 0.000398457
1.60156 -1.6267e-08 -8.03143e-07 2.16408e-08 -0.000835672 0.000610066
1.60254 -1.04308e-08 -5.71034e-07 1.05849e-07 -0.000646214 0.00104847
1.60352 -1.34534e-08 -7.19701e-07 4.31185e-08 -0.000496615 0.000770752
1.60449 -2.62056e-08 -1.82849e-06 5.26796e-09 -0.00153883 0.000418742
1.60547 -6.31207e-09 -4.28577e-07 1.07476e-06 -0.000382091 0.00109477
1.60645 -1.42969e-08 -8.77463e-07 4.01306e-08 -0.000672806 0.000813236
1.60742 -1.5642e-08 -1.01119e-06 3.11316e-08 -0.00106631 0.000663674
1.6084 -1.3681e-08 -1.05666e-06 4.49431e-08 -0.000834592 0.000468194
1.60938 -5.15764e-09 -4.8531e-07 6.55584e-07 -0.00039568 0.00161593
1.61035 -2.39211e-08 -3.59418e-06 9.41204e-09 -0.0011772 0.000348918
1.61133 -6.83042e-09 -7.72172e-07 1.84744e-07 -0.000810018 0.000689017
1.6123 -5.98101e-09 -7.70832e-07 2.04536e-07 -0.000695823 0.00109445
1.61328 -4.44977e-09 -6.71224e-07 3.25383e-07 -0.000469896 0.00084887
1.61426 -1.02267e-08 -2.95397e-06 5.54658e-08 -0.00166782 0.00035624
1.61523 -1.06719e-09 -3.34397e-07 2.85187e-06 -0.000329091 0.0012271
1.61621 -3.76667e-09 -9.69412e-07 2.13182e-07 -0.00073535 0.00079139
1.61719 -2.72014e-09 -7.87424e-07 2.88308e-07 -0.00112219 0.000716173
1.61816 -2.92238e-09 -1.00792e-06 2.42717e-07 -0.000863686 0.000476898
1.61914 2.80504e-10 -2.70645e-07 2.61014e-06 -0.000338603 0.00167933
1.62012 -4.18793e-09 -3.94339e-06 1.3862e-07 -0.00128335 0.000316337
1.62109 -6.03201e-10 -4.48871e-07 6.49389e-07 -0.000777585 0.000753664
1.62207 -5.42412e-10 -4.92918e-07 5.44687e-07 -0.000707922 0.00112744
1.62305 4.11823e-10 -3.28667e-07 8.57908e-07 -0.000491034 0.000855076
1.62402 -1.86753e-09 -3.62508e-06 2.45289e-07 -0.00166678 0.000338553
1.625 3.59746e-09 -9.70175e-08 5.07074e-06 -0.000302711 0.00132001
1.62598 3.90852e-10 -6.04819e-07 5.36677e-07 -0.000755647 0.000761187
1.62695 1.37123e-09 -3.44967e-07 7.48769e-07 -0.00112853 0.000686536
1.62793 1.16122e-09 -5.84582e-07 5.73553e-07 -0.000807771 0.000506122
1.62891 1.07507e-08 -4.37646e-08 4.81189e-06 -0.000326777 0.001624
1.62988 6.52794e-10 -5.00279e-06 3.64625e-07 -0.00128873 0.000308192
1.63086 6.30367e-09 -1.08977e-07 1.24187e-06 -0.000735483 0.000761659
1.63184 6.53005e-09 -1.35167e-07 1.05341e-06 -0.000649209 0.00116699
1.63281 1.16628e-08 -5.55303e-08 1.41948e-06 -0.000526617 0.000775971
1.63379 2.84501e-09 -3.95169e-06 4.81066e-07 -0.00152016 0.00034487
1.63477 3.98962e-08 -5.68118e-09 5.51632e-06 -0.000303758 0.00125457
1.63574 9.18688e-09 -1.87265e-07 9.59469e-07 -0.00072546 0.000731941
1.63672 1.19548e-08 -1.1489e-07 1.0751e-06 -0.00114943 0.000616598
1.6377 1.06295e-08 -1.79905e-07 9.67759e-07 -0.000715513 0.000568361
1.63867 4.5716e-08 -4.12639e-09 4.85828e-06 -0.000345311 0.00142006
1.63965 5.14648e-09 -4.05205e-06 5.79452e-07 -0.0011862 0.000322796
1.64062 2.03157e-08 -3.75171e-08 1.52907e-06 -0.000717348 0.000709504
1.6416 2.16828e-08 -3.41889e-08 1.57635e-06 -0.000555409 0.00117298
1.64258 1.92391e-08 -5.34717e-08 1.55513e-06 -0.000592961 0.000662379
1.64355 5.67435e-09 -1.64638e-06 6.87882e-07 -0.00128505 0.0003743
1.64453 4.51288e-08 -5.39299e-09 5.48431e-06 -0.000337701 0.00112382
1.64551 1.13278e-08 -1.82673e-07 1.25141e-06 -0.000660251 0.000745168
1.64648 7.95489e-09 -3.23869e-07 1.0218e-06 -0.00118542 0.000512031
1.64746 1.03009e-08 -2.0131e-07 1.31916e-06 -0.000583898 0.000637307
1.64844 2.27308e-08 -3.74653e-08 3.09855e-06 -0.000401574 0.00117722
1.64941 3.07747e-09 -2.60323e-06 5.87598e-07 -0.00106512 0.00037742
1.65039 7.02071e-09 -2.882e-07 1.36468e-06 -0.000761301 0.000646253
1.65137 9.66002e-09 -1.46928e-07 2.05454e-06 -0.00045425 0.00123378
1.65234 4.36323e-09 -5.23427e-07 1.09272e-06 -0.000704258 0.000534001
1.65332 2.7529e-09 -1.02167e-06 8.02904e-07 -0.00106494 0.000474947
1.6543 9.19967e-09 -1.35832e-07 3.38264e-06 -0.00042374 0.00102088
1.65527 3.79942e-09 -4.59002e-07 1.26932e-06 -0.000612853 0.000840782
1.65625 1.42047e-09 -1.3172e-06 6.33938e-07 -0.00127006 0.000411511
1.65723 3.77593e-09 -3.74538e-07 1.5582e-06 -0.000486787 0.000782234
1.6582 3.04464e-09 -4.46407e-07 1.42989e-06 -0.000542208 0.00100489
1.65918 -3.31847e-10 -2.01599e-06 4.08567e-07 -0.000978989 0.000474676
1.66016 5.86486e-10 -8.95757e-07 7.16231e-07 -0.000915246 0.000585985
1.66113 2.20899e-09 -3.81056e-07 2.28608e-06 -0.000383979 0.00132807
1.66211 -1.72195e-09 -1.64661e-06 3.61551e-07 -0.000872395 0.000437732
1.66309 -1.26229e-09 -1.02258e-06 5.68538e-07 -0.000948754 0.000617305
1.66406 -2.39358e-10 -5.46209e-07 1.64934e-06 -0.000507856 0.000923584
1.66504 -1.79004e-09 -8.41951e-07 8.03507e-07 -0.000567363 0.000977236
1.66602 -8.15245e-09 -2.76451e-06 1.20566e-07 -0.00136452 0.000359092
1.66699 -2.00314e-09 -6.34626e-07 1.5843e-06 -0.000413147 0.000944731
1.66797 -5.50542e-09 -1.2743e-06 3.2061e-07 -0.00070518 0.000878034
1.66895 -1.21467e-08 -2.04258e-06 1.09799e-07 -0.00088348 0.000530925
1.66992 -1.22135e-08 -1.75277e-06 1.26926e-07 -0.00103044 0.00054424
1.6709 -3.70631e-09 -6.81928e-07 2.27751e-06 -0.000360056 0.00137082
1.67188 -3.56498e-08 -3.37029e-06 1.6521e-08 -0.00101325 0.000389673
1.67285 -1.08934e-08 -1.21902e-06 2.98284e-07 -0.000845935 0.000757698
1.67383 -1.00543e-08 -1.12714e-06 4.13281e-07 -0.000579099 0.000812276
1.6748 -1.12212e-08 -1.17726e-06 3.89682e-07 -0.000521072 0.00103707
1.67578 -5.60592e-08 -4.49437e-06 5.55245e-09 -0.00139454 0.00034605
1.67676 -6.32186e-09 -8.54048e-07 2.23821e-06 -0.000386842 0.00105026
1.67773 -3.03006e-08 -2.20964e-06 3.09904e-08 -0.000813448 0.000791993
