#time, amp_cwb_rec, amp_post_median, amp_post_lower_50_cr, amp_post_lower_90_cr, amp_post_upper_50_cr, amp_post_upper_90_cr
1167559929 9.018782320829828416e-19 -2.804284162732790174e-14 -1.531051092347918976e-11 -2.213594766956188091e-10 2.701411624780140751e-11 2.84741352887282104e-10
1167559929.000976562 0 2.887466199301413905e-11 -1.372159495402480722e-10 -5.947728264760199224e-10 2.512851352779593705e-10 7.141018468822396548e-10
1167559929.001953125 0 -4.355489493373942977e-14 -1.499396830653698665e-11 -1.662231160007299202e-10 2.985921969747562521e-11 2.420318780463337482e-10
1167559929.002929688 -4.878909776184769953e-18 3.17275053885596181e-11 -1.293187536222095702e-10 -5.793018518498397468e-10 2.497320932947494354e-10 6.982607074468814845e-10
1167559929.00390625 2.612927235690065686e-17 -5.355156422470752631e-14 -1.448254016711558734e-11 -1.529755842399199706e-10 2.81542809899004709e-11 2.238586679307458249e-10
1167559929.004882812 4.190441396656474637e-17 3.262715098095725352e-11 -1.258848405290974304e-10 -5.706212655165465719e-10 2.460476846138232032e-10 6.933774927917607522e-10
1167559929.005859375 -2.390665790330537277e-17 -7.394605761046335601e-14 -1.445468224281487579e-11 -1.459520818005571874e-10 2.628040189980862529e-11 2.13352527973168643e-10
1167559929.006835938 -2.959871930885427105e-17 3.354183765588367172e-11 -1.244297360460111523e-10 -5.687768598119924413e-10 2.450148375203811679e-10 6.899912271315228329e-10
1167559929.0078125 3.919390853535098529e-17 -7.140956662793351839e-14 -1.442682605323764022e-11 -1.40926608707334089e-10 2.600285264886537107e-11 2.055087757954487948e-10
1167559929.008789062 2.710505431213761085e-18 3.406548307327561531e-11 -1.225040734001772713e-10 -5.610643546982707619e-10 2.448887442927250718e-10 6.896088403009897894e-10
1167559929.009765625 -4.336808689942017736e-18 -7.119912298625408198e-14 -1.439875128850243158e-11 -1.370111492792966401e-10 2.494953636050789569e-11 1.981929837260865135e-10
