#time, amp_cwb_rec, amp_post_median, amp_post_lower_50_cr, amp_post_lower_90_cr, amp_post_upper_50_cr, amp_post_upper_90_cr
1187529249 7.22807516996383293e-18 5.002808552834569979e-12 -8.061157206184136307e-12 -1.095919215736925327e-10 2.731984195594664985e-11 1.659121839713210983e-10
1187529249.000976562 -3.263448539181368346e-17 -1.066393336482396315e-10 -4.56436227355694335e-10 -1.071171062440312571e-09 1.295589673684562765e-10 6.763518090860051735e-10
1187529249.001953125 -5.637851296924623057e-18 5.56637581080460242e-12 -6.338979688380597111e-12 -9.236158994736787253e-11 2.734784328248945906e-11 1.462935566957923594e-10
1187529249.002929688 2.2985086056692694e-17 -1.080598888364772692e-10 -4.509616260603942217e-10 -1.058818856810445075e-09 1.303650743670996259e-10 6.549159369114918028e-10
1187529249.00390625 -2.217193442732856568e-17 5.641698127547764563e-12 -6.050797449891343049e-12 -8.368133041971453912e-11 2.690037737240703539e-11 1.368373554928598718e-10
1187529249.004882812 7.350890729451720063e-17 -1.06881533463130951e-10 -4.504828541446181944e-10 -1.052109485470686945e-09 1.30392957607521065e-10 6.536121940989986223e-10
1187529249.005859375 -2.840609691912021617e-17 6.085387619161886086e-12 -5.897079157456130982e-12 -8.049836220779676976e-11 2.64424718015784932e-11 1.301150864569527998e-10
1187529249.006835938 1.84856470408778506e-17 -1.06903712119611749e-10 -4.484418470243611843e-10 -1.048162395203208752e-09 1.304207503712712102e-10 6.537485535557108207e-10
1187529249.0078125 -2.683400376901623474e-17 5.96663907517780423e-12 -5.982977514026183163e-12 -7.849449421611781608e-11 2.585738134025516999e-11 1.255404112913624526e-10
1187529249.008789062 -2.818925648462311528e-17 -1.069389193083386536e-10 -4.485330320049343844e-10 -1.045399145938388785e-09 1.304486986638229984e-10 6.538850155779485362e-10
1187529249.009765625 3.100818213308542681e-17 5.851078410841481503e-12 -5.828431812703038783e-12 -7.64586393330046743e-11 2.558696657328773938e-11 1.227081398188882566e-10
1187529249.010742188 5.269222558279551549e-17 -1.082609534788434025e-10 -4.494159197890833235e-10 -1.043293719102909856e-09 1.304765675927757607e-10 6.540216007655530461e-10
1187529249.01171875 8.348356728138384142e-18 5.898544673532679639e-12 -5.72427831047397917e-12 -7.436312199696204495e-11 2.531661338900370595e-11 1.196212534408658268e-10
