#time, amp_cwb_rec, amp_post_median, amp_post_lower_50_cr, amp_post_lower_90_cr, amp_post_upper_50_cr, amp_post_upper_90_cr
1126259454 -1.711846908261308078e-17 4.155750137451779184e-13 -1.125538181984248434e-11 -1.940532630257147135e-10 1.718097239231408798e-11 1.675646652528192359e-10
1126259454.000976562 2.688821387764050996e-17 -6.16971317785042217e-11 -3.077008162155614457e-10 -9.865330496960922346e-10 1.119008718152014747e-10 5.198508082338015868e-10
1126259454.001953125 5.377642775528101993e-17 4.432860328806853545e-13 -1.03742917034743698e-11 -1.642217785369215477e-10 1.700456876002620632e-11 1.331264924686603734e-10
1126259454.002929688 -1.64798730217796674e-17 -6.416049636026599501e-11 -3.037924842241856993e-10 -9.743795492678231085e-10 1.135222749137909659e-10 5.077001319353513509e-10
1126259454.00390625 -8.673617379884035472e-19 4.890046700900541055e-13 -9.879153051173261701e-12 -1.508873928579568258e-10 1.586650949514378794e-11 1.232778473487378124e-10
1126259454.004882812 -3.4477629085039041e-17 -6.444061950716672982e-11 -3.000192516297572887e-10 -9.654648833873347158e-10 1.141726574394041904e-10 5.070779039717532299e-10
1126259454.005859375 -1.951563910473907981e-17 4.537175756630373868e-13 -9.435372622101922957e-12 -1.436754742956125597e-10 1.600572452353787867e-11 1.185882954335415462e-10
1126259454.006835938 -9.540979117872439019e-18 -6.461003954072452871e-11 -2.99045316287660512e-10 -9.747384288605331903e-10 1.139347782785904428e-10 5.108932235597940519e-10
1126259454.0078125 -1.951563910473907981e-17 4.368033712509600264e-13 -9.137708385092979668e-12 -1.382119280135540862e-10 1.551389572362893432e-11 1.129045745784651444e-10
1126259454.008789062 -4.857225732735059864e-17 -6.481974679228841296e-11 -2.981054986195275092e-10 -9.728677724529788406e-10 1.125385062916706147e-10 5.146605537575954514e-10
1126259454.009765625 -7.285838599102589797e-17 4.275191312075321548e-13 -8.886572033794948311e-12 -1.332364912842720628e-10 1.525547049796571741e-11 1.113525938123416381e-10
1126259454.010742188 -2.47198095326695011e-17 -6.622109804954590118e-11 -2.991876607572052649e-10 -9.750976146319367821e-10 1.113373074290713305e-10 5.063781963188240809e-10
1126259454.01171875 -1.431146867680865853e-17 4.164377176429923111e-13 -8.765918546593809424e-12 -1.317165820857724157e-10 1.467863330884000561e-11 1.088122283249282063e-10
1126259454.012695312 2.081668171172168513e-17 -6.70261866841936893e-11 -2.979533078595331119e-10 -9.794457328515804306e-10 1.111100170203549453e-10 5.028058199831042518e-10
1126259454.013671875 1.214306433183764966e-17 4.350547699871754048e-13 -8.582994558137269081e-12 -1.278758904321719569e-10 1.441262604054416308e-11 1.076094074958788838e-10
1126259454.014648438 5.204170427930421283e-17 -6.671586894047010219e-11 -2.957931261038382331e-10 -9.663731134756936569e-10 1.115759568071084118e-10 5.135021834828945586e-10
1126259454.015625 1.821459649775647449e-17 4.225933838974960111e-13 -8.462357550809151974e-12 -1.247463313203134305e-10 1.416568598533451961e-11 1.062891615000172152e-10
1126259454.016601562 -1.441988889405720897e-17 -6.696234539083079085e-11 -2.996888640027783879e-10 -9.798009521777562014e-10 1.100334962034210662e-10 5.052652931464285402e-10
1126259454.017578125 -5.594483210025202879e-17 4.165834344149743629e-13 -8.414186881966490006e-12 -1.245906398883445121e-10 1.374719782454292272e-11 1.045053245329885527e-10
1126259454.018554688 -1.387778780781445676e-17 -6.76590311554647883e-11 -3.009321854208213409e-10 -9.828458776006687714e-10 1.088068177224066346e-10 4.987539036285792982e-10
1126259454.01953125 1.040834085586084257e-17 4.340763859467244856e-13 -8.431023240662582907e-12 -1.234073555150816404e-10 1.357536305590656411e-11 1.02754790787251693e-10
1126259454.020507812 6.591949208711866959e-17 -6.766366460186912235e-11 -3.006908055880330721e-10 -9.801564282430064168e-10 1.097315155407230236e-10 5.002831898748283379e-10
1126259454.021484375 -5.204170427930421283e-17 4.277272980246493717e-13 -8.358355674253914458e-12 -1.2170518759457849e-10 1.359086454488789286e-11 1.020472178980824651e-10
1126259454.022460938 1.561251128379126385e-17 -6.731674592752590058e-11 -2.989041653078672311e-10 -9.761767574834046002e-10 1.10209799619731541e-10 5.032662064863302476e-10
1126259454.0234375 -1.864827736675067626e-17 3.985492491587194763e-13 -8.052988831330765152e-12 -1.199216975722450229e-10 1.347366662685089977e-11 1.007028627153516709e-10
1126259454.024414062 6.938893903907228378e-18 -6.759214021823112262e-11 -2.999534925995916979e-10 -9.777277737432754634e-10 1.097377744230243479e-10 5.004682362974577359e-10
1126259454.025390625 -2.775557561562891351e-17 3.939348847126211695e-13 -8.163636433522469815e-12 -1.187835038662932163e-10 1.31810390510342379e-11 9.827288982577897514e-11
1126259454.026367188 4.076600168545496672e-17 -6.763938888154630291e-11 -3.00019828425313051e-10 -9.76769526372933683e-10 1.092705093075352352e-10 5.005606484864699723e-10
1126259454.02734375 1.301042606982605321e-17 4.093669847549108454e-13 -8.053835376387041833e-12 -1.170607499823006492e-10 1.337278204838199258e-11 9.896612522541925472e-11
1126259454.028320312 -2.385244779468109755e-18 -6.735475024943760047e-11 -2.984036143183210754e-10 -9.71726593287924878e-10 1.098513779940191171e-10 5.018675613976952832e-10
1126259454.029296875 5.204170427930421283e-18 4.034689249365897012e-13 -7.771684337742890136e-12 -1.155419648846134351e-10 1.354436007794390662e-11 9.978723403136768866e-11
1126259454.030273438 -1.214306433183764966e-17 -6.575994306382004773e-11 -2.970948972946807487e-10 -9.661239100400287327e-10 1.101499724764920529e-10 5.189832747581890615e-10
1126259454.03125 -8.673617379884035472e-18 4.052340060733961025e-13 -8.011931396101346081e-12 -1.14919893046128152e-10 1.32985011891406657e-11 9.85300617137307988e-11
1126259454.032226562 -6.07153216591882483e-18 -6.664757461194437127e-11 -2.987511557583921729e-10 -9.679486912515800068e-10 1.098791196376368295e-10 5.037272474139875555e-10
1126259454.033203125 -3.816391647148975608e-17 3.887445920724985626e-13 -7.988831818295238918e-12 -1.142912535445628208e-10 1.325442706978652296e-11 9.73036859419629252e-11
1126259454.034179688 -1.64798730217796674e-17 -6.711296796080290505e-11 -2.996927723347697636e-10 -9.681265303318475901e-10 1.096303881009674797e-10 5.009310327652727324e-10
1126259454.03515625 -2.602085213965210642e-17 3.891054145555017385e-13 -8.010935664826135394e-12 -1.137172682408316149e-10 1.316164538467390344e-11 9.612781404211290237e-11
1126259454.036132812 1.040834085586084257e-17 -6.776805505648297867e-11 -3.027387195098096839e-10 -9.78179495736419824e-10 1.080805063502499053e-10 4.953008662933466866e-10
1126259454.037109375 5.204170427930421283e-17 3.241434898271222664e-13 -8.072023952032658656e-12 -1.136229721421244676e-10 1.286173251235922521e-11 9.402009726322546612e-11
1126259454.038085938 3.469446951953614189e-17 -6.741852215386145986e-11 -3.028071265953613533e-10 -9.776193188315573934e-10 1.086334355804297047e-10 4.969102629370780733e-10
1126259454.0390625 8.673617379884035472e-19 3.147482274812318792e-13 -8.00891644670009839e-12 -1.127503923559203258e-10 1.262873139395992439e-11 9.370854092694003157e-11
1126259454.040039062 -2.818925648462311528e-17 -6.769988736277099406e-11 -3.020672670328572451e-10 -9.777998827287248673e-10 1.075317057619429306e-10 4.912292100867077238e-10
1126259454.041015625 2.005774019098183203e-17 3.021402572578324452e-13 -7.94574649132240296e-12 -1.128292667629260393e-10 1.242193847783568117e-11 9.299985781474617852e-11
1126259454.041992188 3.295974604355933479e-17 -6.786403383696182345e-11 -3.018682179223297624e-10 -9.779805437704069959e-10 1.07325093257060189e-10 4.934102501574777477e-10
1126259454.04296875 1.734723475976807094e-17 2.921135555666865002e-13 -7.77111708316624572e-12 -1.114073694408190818e-10 1.251534986757008028e-11 9.276546197867219234e-11
1126259454.043945312 1.908195823574487804e-17 -6.705034444332014232e-11 -3.003844672999633758e-10 -9.708703123129797108e-10 1.087030326862858942e-10 4.999635289104631397e-10
1126259454.044921875 5.204170427930421283e-18 2.633969431453664356e-13 -7.712351590694055403e-12 -1.103124536161459446e-10 1.236433178064544336e-11 9.197743955358106405e-11
1126259454.045898438 -1.734723475976807094e-18 -6.622596221417254014e-11 -2.980316410328143206e-10 -9.660439744159365905e-10 1.095498039071357566e-10 5.077870970926490202e-10
