0	0.00012207
0.5	0.00012207
1	0.00012207
1.5	0.00012207
2	0.00012207
2.5	0.00012207
3	0.00012207
3.5	0.00012207
4	0.00012207
4.5	0.00012207
5	0.00012207
5.5	0.00012207
6	0.00012207
6.5	0.00012207
7	0.00012207
7.5	0.00012207
8	0.00012207
8.5	0.00012207
9	0.00012207
9.5	0.00012207
10	0.00012207
10.5	0.00012207
11	0.00012207
11.5	0.00012207
12	0.00012207
12.5	0.00012207
13	0.00012207
13.5	0.00012207
14	0.00012207
14.5	0.00012207
15	0.00012207
15.5	0.00012207
16	0.00012207
16.5	1.06503e-43
17	1.06503e-43
17.5	3.55328e-44
18	3.55328e-44
18.5	1.53783e-44
19	1.53783e-44
19.5	7.76055e-45
20	7.76055e-45
20.5	2.98905e-45
21	2.98905e-45
21.5	2.52385e-45
22	2.52385e-45
22.5	2.19714e-45
23	2.19714e-45
23.5	1.43438e-45
24	1.43438e-45
24.5	1.7006e-45
25	1.7006e-45
25.5	1.22603e-45
26	1.22603e-45
26.5	8.61746e-46
27	8.61746e-46
27.5	6.0621e-46
28	6.0621e-46
28.5	5.06561e-46
29	5.06561e-46
29.5	3.89441e-46
30	3.89441e-46
30.5	3.69774e-46
31	3.69774e-46
31.5	3.60847e-46
32	3.60847e-46
32.5	2.79572e-46
33	2.79572e-46
33.5	2.00106e-46
34	2.00106e-46
34.5	2.63772e-46
35	2.63772e-46
35.5	1.75658e-46
36	1.75658e-46
36.5	1.70211e-46
37	1.70211e-46
37.5	1.7049e-46
38	1.7049e-46
38.5	1.61759e-46
39	1.61759e-46
39.5	1.33907e-46
40	1.33907e-46
40.5	1.46865e-46
41	1.46865e-46
41.5	1.55318e-46
42	1.55318e-46
42.5	1.14003e-46
43	1.14003e-46
43.5	1.1387e-46
44	1.1387e-46
44.5	1.05396e-46
45	1.05396e-46
45.5	1.30606e-46
46	1.30606e-46
46.5	1.3619e-46
47	1.3619e-46
47.5	9.1589e-47
48	9.1589e-47
48.5	1.06375e-46
49	1.06375e-46
49.5	9.91177e-47
50	9.91177e-47
50.5	9.69551e-47
51	9.69551e-47
51.5	8.76551e-47
52	8.76551e-47
52.5	9.4286e-47
53	9.4286e-47
53.5	7.77492e-47
54	7.77492e-47
54.5	1.29948e-46
55	1.29948e-46
55.5	5.84471e-47
56	5.84471e-47
56.5	7.82686e-47
57	7.82686e-47
57.5	9.84776e-47
58	9.84776e-47
58.5	1.01425e-46
59	1.01425e-46
59.5	1.80453e-46
60	1.80453e-46
60.5	7.12822e-47
61	7.12822e-47
61.5	7.32543e-47
62	7.32543e-47
62.5	6.49815e-47
63	6.49815e-47
63.5	6.18658e-47
64	6.18658e-47
64.5	5.87551e-47
65	5.87551e-47
65.5	7.70062e-47
66	7.70062e-47
66.5	5.36084e-47
67	5.36084e-47
67.5	5.81076e-47
68	5.81076e-47
68.5	6.57223e-47
69	6.57223e-47
69.5	5.94167e-47
70	5.94167e-47
70.5	5.18834e-47
71	5.18834e-47
71.5	6.6036e-47
72	6.6036e-47
72.5	5.81272e-47
73	5.81272e-47
73.5	6.21182e-47
74	6.21182e-47
74.5	4.96827e-47
75	4.96827e-47
75.5	5.85074e-47
76	5.85074e-47
76.5	6.02698e-47
77	6.02698e-47
77.5	6.46742e-47
78	6.46742e-47
78.5	5.46139e-47
79	5.46139e-47
79.5	5.09066e-47
80	5.09066e-47
80.5	7.12199e-47
81	7.12199e-47
81.5	7.27094e-47
82	7.27094e-47
82.5	5.86181e-47
83	5.86181e-47
83.5	5.90307e-47
84	5.90307e-47
84.5	5.76844e-47
85	5.76844e-47
85.5	4.40791e-47
86	4.40791e-47
86.5	4.15615e-47
87	4.15615e-47
87.5	5.39271e-47
88	5.39271e-47
88.5	4.68677e-47
89	4.68677e-47
89.5	4.19689e-47
90	4.19689e-47
90.5	5.55194e-47
91	5.55194e-47
91.5	4.71026e-47
92	4.71026e-47
92.5	4.70461e-47
93	4.70461e-47
93.5	6.88975e-47
94	6.88975e-47
94.5	4.42095e-47
95	4.42095e-47
95.5	5.4348e-47
96	5.4348e-47
96.5	4.77943e-47
97	4.77943e-47
97.5	4.59908e-47
98	4.59908e-47
98.5	4.20015e-47
99	4.20015e-47
99.5	5.06449e-47
100	5.06449e-47
100.5	5.47172e-47
101	5.47172e-47
101.5	5.0737e-47
102	5.0737e-47
102.5	5.01713e-47
103	5.01713e-47
103.5	5.55683e-47
104	5.55683e-47
104.5	4.89887e-47
105	4.89887e-47
105.5	4.95234e-47
106	4.95234e-47
106.5	5.36398e-47
107	5.36398e-47
107.5	4.61267e-47
108	4.61267e-47
108.5	5.54741e-47
109	5.54741e-47
109.5	6.40696e-47
110	6.40696e-47
110.5	4.77838e-47
111	4.77838e-47
111.5	4.61153e-47
112	4.61153e-47
112.5	6.72252e-47
113	6.72252e-47
113.5	5.33651e-47
114	5.33651e-47
114.5	5.48058e-47
115	5.48058e-47
115.5	5.18943e-47
116	5.18943e-47
116.5	4.04399e-47
117	4.04399e-47
117.5	5.12924e-47
118	5.12924e-47
118.5	6.49185e-47
119	6.49185e-47
119.5	9.24738e-47
120	9.24738e-47
120.5	4.32521e-47
121	4.32521e-47
121.5	4.30861e-47
122	4.30861e-47
122.5	5.35399e-47
123	5.35399e-47
123.5	5.10637e-47
124	5.10637e-47
124.5	5.86033e-47
125	5.86033e-47
125.5	3.61876e-47
126	3.61876e-47
126.5	5.36261e-47
127	5.36261e-47
127.5	4.66243e-47
128	4.66243e-47
128.5	5.5209e-47
129	5.5209e-47
129.5	5.00151e-47
130	5.00151e-47
130.5	4.41824e-47
131	4.41824e-47
131.5	4.60862e-47
132	4.60862e-47
132.5	5.07945e-47
133	5.07945e-47
133.5	6.3435e-47
134	6.3435e-47
134.5	4.98592e-47
135	4.98592e-47
135.5	6.08902e-47
136	6.08902e-47
136.5	5.63007e-47
137	5.63007e-47
137.5	6.17411e-47
138	6.17411e-47
138.5	5.36227e-47
139	5.36227e-47
139.5	4.60152e-47
140	4.60152e-47
140.5	3.43332e-47
141	3.43332e-47
141.5	4.42966e-47
142	4.42966e-47
142.5	4.97493e-47
143	4.97493e-47
143.5	6.53484e-47
144	6.53484e-47
144.5	6.19279e-47
145	6.19279e-47
145.5	3.7703e-47
146	3.7703e-47
146.5	5.70992e-47
147	5.70992e-47
147.5	5.95997e-47
148	5.95997e-47
148.5	5.90973e-47
149	5.90973e-47
149.5	4.95497e-47
150	4.95497e-47
150.5	4.17503e-47
151	4.17503e-47
151.5	5.39391e-47
152	5.39391e-47
152.5	5.54362e-47
153	5.54362e-47
153.5	3.20225e-47
154	3.20225e-47
154.5	4.3254e-47
155	4.3254e-47
155.5	5.46177e-47
156	5.46177e-47
156.5	6.07771e-47
157	6.07771e-47
157.5	5.26203e-47
158	5.26203e-47
158.5	5.63412e-47
159	5.63412e-47
159.5	5.57802e-47
160	5.57802e-47
160.5	5.29054e-47
161	5.29054e-47
161.5	6.13304e-47
162	6.13304e-47
162.5	5.21609e-47
163	5.21609e-47
163.5	3.97019e-47
164	3.97019e-47
164.5	5.63721e-47
165	5.63721e-47
165.5	5.57096e-47
166	5.57096e-47
166.5	4.30859e-47
167	4.30859e-47
167.5	4.4775e-47
168	4.4775e-47
168.5	4.94212e-47
169	4.94212e-47
169.5	5.51622e-47
170	5.51622e-47
170.5	5.24923e-47
171	5.24923e-47
171.5	5.01716e-47
172	5.01716e-47
172.5	4.28004e-47
173	4.28004e-47
173.5	7.39388e-47
174	7.39388e-47
174.5	5.53549e-47
175	5.53549e-47
175.5	5.97327e-47
176	5.97327e-47
176.5	4.75422e-47
177	4.75422e-47
177.5	5.47488e-47
178	5.47488e-47
178.5	5.42071e-47
179	5.42071e-47
179.5	5.62506e-47
180	5.62506e-47
180.5	5.11466e-47
181	5.11466e-47
181.5	3.92698e-47
182	3.92698e-47
182.5	4.45477e-47
183	4.45477e-47
183.5	4.26605e-47
184	4.26605e-47
184.5	4.97495e-47
185	4.97495e-47
185.5	6.26361e-47
186	6.26361e-47
186.5	4.76813e-47
187	4.76813e-47
187.5	4.52595e-47
188	4.52595e-47
188.5	3.73123e-47
189	3.73123e-47
189.5	4.29304e-47
190	4.29304e-47
190.5	5.28984e-47
191	5.28984e-47
191.5	5.93722e-47
192	5.93722e-47
192.5	5.84351e-47
193	5.84351e-47
193.5	6.64749e-47
194	6.64749e-47
194.5	3.43627e-47
195	3.43627e-47
195.5	7.12194e-47
196	7.12194e-47
196.5	5.25528e-47
197	5.25528e-47
197.5	5.40642e-47
198	5.40642e-47
198.5	4.37931e-47
199	4.37931e-47
199.5	4.1391e-47
200	4.1391e-47
200.5	4.6939e-47
201	4.6939e-47
201.5	5.96182e-47
202	5.96182e-47
202.5	5.54288e-47
203	5.54288e-47
203.5	4.87964e-47
204	4.87964e-47
204.5	5.99728e-47
205	5.99728e-47
205.5	5.49585e-47
206	5.49585e-47
206.5	4.56327e-47
207	4.56327e-47
207.5	5.28665e-47
208	5.28665e-47
208.5	4.7991e-47
209	4.7991e-47
209.5	3.76572e-47
210	3.76572e-47
210.5	5.15901e-47
211	5.15901e-47
211.5	4.59574e-47
212	4.59574e-47
212.5	5.83539e-47
213	5.83539e-47
213.5	6.50062e-47
214	6.50062e-47
214.5	5.4923e-47
215	5.4923e-47
215.5	5.58205e-47
216	5.58205e-47
216.5	5.71828e-47
217	5.71828e-47
217.5	6.09132e-47
218	6.09132e-47
218.5	5.81509e-47
219	5.81509e-47
219.5	3.42265e-47
220	3.42265e-47
220.5	4.96199e-47
221	4.96199e-47
221.5	5.78317e-47
222	5.78317e-47
222.5	6.16758e-47
223	6.16758e-47
223.5	5.39505e-47
224	5.39505e-47
224.5	5.83524e-47
225	5.83524e-47
225.5	5.82673e-47
226	5.82673e-47
226.5	5.3208e-47
227	5.3208e-47
227.5	5.51423e-47
228	5.51423e-47
228.5	5.54884e-47
229	5.54884e-47
229.5	5.33312e-47
230	5.33312e-47
230.5	6.63788e-47
231	6.63788e-47
231.5	5.65814e-47
232	5.65814e-47
232.5	6.17685e-47
233	6.17685e-47
233.5	6.01657e-47
234	6.01657e-47
234.5	5.56583e-47
235	5.56583e-47
235.5	5.97135e-47
236	5.97135e-47
236.5	6.90104e-47
237	6.90104e-47
237.5	5.46256e-47
238	5.46256e-47
238.5	5.29521e-47
239	5.29521e-47
239.5	7.92749e-47
240	7.92749e-47
240.5	5.18272e-47
241	5.18272e-47
241.5	5.29958e-47
242	5.29958e-47
242.5	5.70868e-47
243	5.70868e-47
243.5	5.08042e-47
244	5.08042e-47
244.5	7.56015e-47
245	7.56015e-47
245.5	5.84649e-47
246	5.84649e-47
246.5	5.58646e-47
247	5.58646e-47
247.5	7.58006e-47
248	7.58006e-47
248.5	6.07618e-47
249	6.07618e-47
249.5	6.75667e-47
250	6.75667e-47
250.5	6.25326e-47
251	6.25326e-47
251.5	6.51842e-47
252	6.51842e-47
252.5	4.8075e-47
253	4.8075e-47
253.5	3.94413e-47
254	3.94413e-47
254.5	6.77019e-47
255	6.77019e-47
255.5	6.25194e-47
256	6.25194e-47
256.5	5.45113e-47
257	5.45113e-47
257.5	5.63975e-47
258	5.63975e-47
258.5	4.93294e-47
259	4.93294e-47
259.5	5.72124e-47
260	5.72124e-47
260.5	6.02232e-47
261	6.02232e-47
261.5	5.31589e-47
262	5.31589e-47
262.5	5.34164e-47
263	5.34164e-47
263.5	4.23359e-47
264	4.23359e-47
264.5	6.5589e-47
265	6.5589e-47
265.5	6.93547e-47
266	6.93547e-47
266.5	4.65861e-47
267	4.65861e-47
267.5	6.93693e-47
268	6.93693e-47
268.5	6.98153e-47
269	6.98153e-47
269.5	4.61631e-47
270	4.61631e-47
270.5	4.76218e-47
271	4.76218e-47
271.5	6.44277e-47
272	6.44277e-47
272.5	6.77101e-47
273	6.77101e-47
273.5	6.00866e-47
274	6.00866e-47
274.5	5.24823e-47
275	5.24823e-47
275.5	6.21168e-47
276	6.21168e-47
276.5	4.87493e-47
277	4.87493e-47
277.5	7.19685e-47
278	7.19685e-47
278.5	5.71861e-47
279	5.71861e-47
279.5	5.63126e-47
280	5.63126e-47
280.5	5.6938e-47
281	5.6938e-47
281.5	6.04571e-47
282	6.04571e-47
282.5	5.54458e-47
283	5.54458e-47
283.5	5.26251e-47
284	5.26251e-47
284.5	7.04897e-47
285	7.04897e-47
285.5	3.86067e-47
286	3.86067e-47
286.5	4.40921e-47
287	4.40921e-47
287.5	4.46366e-47
288	4.46366e-47
288.5	5.58274e-47
289	5.58274e-47
289.5	5.99192e-47
290	5.99192e-47
290.5	7.24806e-47
291	7.24806e-47
291.5	6.25173e-47
292	6.25173e-47
292.5	6.51084e-47
293	6.51084e-47
293.5	8.60119e-47
294	8.60119e-47
294.5	8.09798e-47
295	8.09798e-47
295.5	4.81496e-47
296	4.81496e-47
296.5	6.29221e-47
297	6.29221e-47
297.5	5.1954e-47
298	5.1954e-47
298.5	6.11604e-47
299	6.11604e-47
299.5	5.94832e-47
300	5.94832e-47
300.5	5.60365e-47
301	5.60365e-47
301.5	4.58363e-47
302	4.58363e-47
302.5	6.88463e-47
