#time, amp_cwb_rec, amp_post_median, amp_post_lower_50_cr, amp_post_lower_90_cr, amp_post_upper_50_cr, amp_post_upper_90_cr
1128678893 1.514223065114800582e-17 -1.444347366482456709e-12 -1.464589336118318969e-11 -2.26802854439774619e-10 7.651944068208051633e-12 1.748416168190922754e-10
1128678893.000976562 3.903127820947815962e-18 4.268791223283052716e-11 -1.518700641048482958e-10 -7.554915308800869145e-10 3.223164546676746123e-10 8.346860008723311353e-10
1128678893.001953125 4.987329993433320396e-18 -1.220354546582758104e-12 -1.249670679437375753e-11 -1.948472936816325607e-10 7.791171353910275599e-12 1.636322466413986376e-10
1128678893.002929688 4.336808689942017736e-18 3.976838216374067869e-11 -1.487760899719636765e-10 -7.337860319367450757e-10 3.14830966852142069e-10 8.045727001304570081e-10
1128678893.00390625 -8.673617379884035472e-19 -1.206066496672875132e-12 -1.206213948168333161e-11 -1.835504383033981224e-10 7.556275917475208104e-12 1.534719018536634394e-10
1128678893.004882812 -3.577867169202164632e-17 4.148509162062163913e-11 -1.484107246818577863e-10 -7.207737184877771597e-10 3.109622354535365729e-10 7.876830299125003876e-10
1128678893.005859375 -5.637851296924623057e-18 -1.169175867232752353e-12 -1.168762569364600878e-11 -1.745899610864146134e-10 7.497669152201069664e-12 1.487782540394999575e-10
1128678893.006835938 1.387778780781445676e-17 4.152121702016842164e-11 -1.470570152196232216e-10 -7.130137383293266851e-10 3.113733763014658873e-10 7.833867079337641925e-10
1128678893.0078125 3.729655473350135253e-17 -1.124371429295223379e-12 -1.148288387119167364e-11 -1.673408386686225935e-10 7.644001425756441481e-12 1.437713236223520097e-10
1128678893.008789062 -3.361026734705063745e-17 3.998723227538469871e-11 -1.472180177243542776e-10 -7.145009705417093571e-10 3.081188030412684853e-10 7.728660615137494805e-10
1128678893.009765625 -4.987329993433320396e-18 -1.103539568753086897e-12 -1.092526069612631545e-11 -1.616736350915429221e-10 7.546791533710739408e-12 1.399267698237727231e-10
1128678893.010742188 1.301042606982605321e-18 4.025119647310670956e-11 -1.464231294805856676e-10 -7.119892153064841245e-10 3.072958719083085377e-10 7.690919465955931011e-10
1128678893.01171875 1.127570259384924611e-17 -1.003527122511727043e-12 -1.081199019203893386e-11 -1.568464519504861321e-10 7.342394053866385661e-12 1.391776173476078071e-10
1128678893.012695312 7.697835424647081481e-18 4.06535855326795037e-11 -1.463556754087436129e-10 -7.121889415012683244e-10 3.070558863595140853e-10 7.618141503913655743e-10
1128678893.013671875 -8.239936510889833698e-18 -9.919272434683046313e-13 -1.071665846341662842e-11 -1.542922040131955441e-10 7.335572687477975862e-12 1.379375962409779e-10
1128678893.014648438 -1.463672932855430986e-17 4.106127834664977105e-11 -1.445494696161730985e-10 -7.123388840596378557e-10 3.051029845435593302e-10 7.591581668853208953e-10
1128678893.015625 1.301042606982605321e-17 -9.856837568378296055e-13 -1.061452412510349719e-11 -1.495966889860506077e-10 7.423173187248721661e-12 1.365485502446972532e-10
1128678893.016601562 5.204170427930421283e-18 4.18678819912032818e-11 -1.445713201930765024e-10 -7.091229398386439398e-10 3.065393217038803186e-10 7.576392942247557258e-10
1128678893.017578125 1.019150042136374168e-17 -9.766909503383658375e-13 -1.040552453229759422e-11 -1.469704358214585227e-10 7.366886370678213392e-12 1.347382007940538251e-10
1128678893.018554688 -1.843143693225357538e-17 4.187656254747706974e-11 -1.446014696870889793e-10 -7.109334891619578656e-10 3.04105454360104055e-10 7.537643001084837202e-10
1128678893.01953125 -4.586175189613683756e-17 -9.499254681466506867e-13 -1.036372376805871909e-11 -1.454869384687196288e-10 7.279563236928243697e-12 1.332090946879957438e-10
1128678893.020507812 -5.7462715141731735e-18 4.188530772220033782e-11 -1.446315220365868015e-10 -7.099112231227777681e-10 3.036488907537382431e-10 7.503077638360000634e-10
1128678893.021484375 -9.866239769618090349e-18 -9.134437997659894393e-13 -1.025859432124409665e-11 -1.412777051921186577e-10 7.253809965884761013e-12 1.325315412969985118e-10
1128678893.022460938 1.105886215935214523e-17 4.199673887730209776e-11 -1.432911671261916098e-10 -7.044277609141724739e-10 3.037125620442004958e-10 7.506037417049499227e-10
1128678893.0234375 2.070826149447313469e-17 -9.31966309680731797e-13 -1.017846397444177597e-11 -1.398799405298578602e-10 7.086331521577449166e-12 1.3073045250500126e-10
1128678893.024414062 -3.133344278483107814e-17 4.190281628624337174e-11 -1.433210963103226376e-10 -7.08178141128890104e-10 3.025113874677298753e-10 7.484752730796406794e-10
1128678893.025390625 3.230922474006803213e-17 -9.538908291722991706e-13 -1.001038488213090716e-11 -1.379439366552825952e-10 7.1063068624033221e-12 1.296271549301730719e-10
1128678893.026367188 -5.377642775528101993e-17 4.272199261023956751e-11 -1.430428098019020933e-10 -7.041023250553557489e-10 3.03840451930381672e-10 7.475941463108703999e-10
1128678893.02734375 -2.09793120375945108e-17 -9.314909954483141519e-13 -9.985501141229757849e-12 -1.350777610424624964e-10 7.162905685254017385e-12 1.294398199735979915e-10
1128678893.028320312 5.757113535898028545e-17 4.314153049557456487e-11 -1.430727047252444706e-10 -7.04250185945554108e-10 3.039185500486318858e-10 7.477022889723627941e-10
1128678893.029296875 -1.843143693225357538e-18 -9.169158488031570187e-13 -9.928145111581798687e-12 -1.345816251410031361e-10 6.99332388873208366e-12 1.285456741051405061e-10
1128678893.030273438 1.463672932855430986e-17 4.320694193052365684e-11 -1.434107277376028833e-10 -7.061308135436483724e-10 3.039601006874295686e-10 7.45053716205007488e-10
