"GPStime","peakFreq","snr","amplitude","centralFreq","duration","bandwidth","chisq","chisqDof","confidence","id","ifo","label","imgUrl","Q-value"
1257903523.040,176.063,10.495,3.82e-23,212.540,0.063,315.632599,0.000,0.000,1.000,"4WyzQALg2y","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/wo3gJoEuYO/4WyzQALg2y.png",5.657
1257371046.332,217.741,11.116,3.88e-23,4002.603,0.688,7895.759277,0.000,0.000,1.000,"aicHmqb0ES","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zjWIy3MqXp/aicHmqb0ES.png",5.657
1258382219.560,269.285,10.271,3.60e-23,317.065,0.047,498.774109,0.000,0.000,1.000,"rt7iU63GzJ","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/XJGhaFE0J3/rt7iU63GzJ.png",5.657
1268781025.249,142.363,11.561,4.23e-23,207.302,0.047,326.107239,0.000,0.000,1.000,"LZXmjlQXTL","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/qdNEdR0vAF/LZXmjlQXTL.png",5.657
1259252099.629,217.741,11.221,3.99e-23,3984.575,0.950,7931.814453,0.000,0.000,1.000,"fryuA8r56C","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/8cf2o1eWEc/fryuA8r56C.png",5.657
1258004850.482,333.030,10.883,4.15e-23,853.231,0.023,1571.105957,0.000,0.000,1.000,"NkIOCb68x9","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/QehyBqBd1B/NkIOCb68x9.png",5.657
1260516707.040,142.363,9.535,3.33e-23,3601.467,0.092,7093.486328,0.000,0.000,1.000,"psBHYDQLeB","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/vhJrhnO56r/psBHYDQLeB.png",5.657
1260813681.080,112.781,8.583,3.26e-23,2213.601,0.078,4259.805176,0.000,0.000,1.000,"1fIN4gmShE","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/aVR7s09LDo/1fIN4gmShE.png",5.657
1268585813.710,142.363,11.998,4.28e-23,212.540,0.047,315.632599,0.000,0.000,1.000,"OX4qL4EsJk","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/74acyWDXzn/OX4qL4EsJk.png",5.657
1260836922.190,115.113,8.494,3.11e-23,384.110,0.031,632.865112,0.000,0.000,1.000,"0uynettza9","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/3tRhGa6WJ8/0uynettza9.png",5.657
1262587211.839,217.741,10.265,3.58e-23,569.572,0.023,1003.787720,0.000,0.000,1.000,"pesqHlceGu","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/wAxOB1FzYd/pesqHlceGu.png",5.657
1266353983.948,176.063,11.091,3.91e-23,251.138,0.027,413.778290,0.000,0.000,1.000,"Gtp36ySMNJ","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/sBPo4lJ9Vj/Gtp36ySMNJ.png",5.657
1268844132.901,142.363,10.642,3.77e-23,846.754,0.063,1584.060181,0.000,0.000,1.000,"rAwWbjB9zJ","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/AIl1dTCNRP/rAwWbjB9zJ.png",5.657
1263861071.519,176.063,9.583,3.42e-23,1577.273,0.092,3045.099121,0.000,0.000,1.000,"5DAEVmCQD7","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/2RHG9761Gc/5DAEVmCQD7.png",5.657
1261509843.538,115.113,10.757,3.86e-23,944.569,0.098,1753.783081,0.000,0.000,1.000,"uMIqp6nwPM","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/BaWaMWpIGo/uMIqp6nwPM.png",5.657
1261191597.460,217.741,9.797,3.28e-23,460.550,0.047,811.652527,0.000,0.000,1.000,"caoSwBjBsI","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/kfzEdmvxOe/caoSwBjBsI.png",5.657
1257956900.630,411.865,11.076,4.72e-23,563.094,0.031,1016.741882,0.000,0.000,1.000,"f7ncOa45ju","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/hmeqRD7XeT/f7ncOa45ju.png",5.657
1258458065.595,176.063,11.150,3.83e-23,310.588,0.047,511.728302,0.000,0.000,1.000,"1xi5WEnXU3","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/CNlayBHW43/1xi5WEnXU3.png",5.657
1265594811.888,217.741,11.193,3.72e-23,384.110,0.031,632.865112,0.000,0.000,1.000,"STtanLWrci","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/mmafFApWBL/STtanLWrci.png",5.657
1267323058.157,142.363,11.751,4.24e-23,256.375,0.063,403.303650,0.000,0.000,1.000,"sYmyEeVBrv","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/L4PoYQRJBx/sYmyEeVBrv.png",5.657
1268606245.181,142.363,10.384,3.71e-23,310.588,0.063,511.728302,0.000,0.000,1.000,"6wsDNquaRS","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/DDmCdNBK6s/6wsDNquaRS.png",5.657
1261663119.100,217.741,10.196,3.44e-23,392.121,0.031,616.844421,0.000,0.000,1.000,"PqJMtPMJvS","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/O29rY7hLsg/PqJMtPMJvS.png",5.657
1264335910.624,411.865,9.784,3.77e-23,569.572,0.039,1003.787720,0.000,0.000,1.000,"di2ZzvvuTW","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/9HmEPwbuCc/di2ZzvvuTW.png",5.657
1258120580.461,333.030,11.778,4.58e-23,569.572,0.063,1003.787720,0.000,0.000,1.000,"VEzCGvGjXN","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/5BCwGV4Ed3/VEzCGvGjXN.png",5.657
1260352939.031,217.741,10.893,3.66e-23,305.350,0.031,522.202942,0.000,0.000,1.000,"HQw4Bj5PFM","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/yEIucsdQBf/HQw4Bj5PFM.png",5.657
1261019247.479,217.741,8.488,2.90e-23,212.540,0.016,315.632599,0.000,0.000,1.000,"zcDRqz7Khu","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/NrJqbbwzBP/zcDRqz7Khu.png",5.657
1257164643.195,333.030,11.140,4.02e-23,2848.512,0.050,5608.525879,0.000,0.000,1.000,"Z5N72VTBY7","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/5crviS6hqr/Z5N72VTBY7.png",5.657
1257164643.195,333.030,11.140,4.02e-23,2848.512,0.050,5608.525879,0.000,0.000,1.000,"blglDgfIow","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/2ujsAEA847/blglDgfIow.png",5.657
1257424327.157,142.363,10.544,3.80e-23,455.312,0.055,822.127197,0.000,0.000,1.000,"DnKz91nY2I","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/4TJEOZnzWs/DnKz91nY2I.png",5.657
1257864906.893,217.741,9.196,3.39e-23,270.863,0.012,374.328705,0.000,0.000,1.000,"bXd2srsP01","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/mj8SNRuHFG/bXd2srsP01.png",5.657
1257864906.893,217.741,9.196,3.39e-23,270.863,0.012,374.328705,0.000,0.000,1.000,"tsKq71MXq5","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/3mwzNVqtAc/tsKq71MXq5.png",5.657
1266278325.520,217.741,8.779,3.03e-23,3979.717,0.056,7792.036621,0.000,0.000,1.000,"2Mcd8tcxgo","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/KJ1oWkdGT6/2Mcd8tcxgo.png",5.657
1266278325.520,217.741,8.779,3.03e-23,3979.717,0.056,7792.036621,0.000,0.000,1.000,"U1djiVVfEA","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/DWB3Gznbjn/U1djiVVfEA.png",5.657
1267013256.652,411.865,11.717,4.50e-23,853.231,0.047,1571.105957,0.000,0.000,1.000,"vABeSKz9Sg","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/j1IQGzsAv0/vABeSKz9Sg.png",5.657
1259525511.255,176.063,8.987,3.13e-23,569.572,0.039,1003.787720,0.000,0.000,1.000,"zlSenqNr5k","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/HMtahQyto5/zlSenqNr5k.png",5.657
1260110342.065,217.741,10.561,3.64e-23,251.138,0.047,413.778290,0.000,0.000,1.000,"eYV9cm4Hv3","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Z6Bd78j4Ee/eYV9cm4Hv3.png",5.657
1256975293.866,115.113,10.886,6.18e-23,182.864,0.063,233.205048,0.000,0.000,1.000,"nTQQJxBOFg","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/kxNWywUp0O/nTQQJxBOFg.png",5.657
1266851807.703,629.939,9.319,4.23e-23,577.582,0.016,987.767029,0.000,0.000,1.000,"RgnGkiXOMZ","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/c0eEubwhhf/RgnGkiXOMZ.png",5.657
1257996166.876,269.285,8.935,3.34e-23,317.065,0.023,498.774109,0.000,0.000,1.000,"pvVemH9ZvS","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/QehyBqBd1B/pvVemH9ZvS.png",5.657
1264367724.698,142.363,9.824,3.50e-23,212.540,0.055,315.632599,0.000,0.000,1.000,"Qq4P6kMU8S","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Z06BojuwlW/Qq4P6kMU8S.png",5.657
1262694527.692,269.285,11.873,4.25e-23,475.037,0.023,782.677612,0.000,0.000,1.000,"1A4S5TSdXF","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ArD7NqZb0B/1A4S5TSdXF.png",5.657
1257925707.757,269.285,8.949,3.36e-23,262.852,0.023,390.349457,0.000,0.000,1.000,"4CzLnl12Fw","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/wo3gJoEuYO/4CzLnl12Fw.png",5.657
1262531606.441,269.285,11.175,3.89e-23,310.588,0.039,511.728302,0.000,0.000,1.000,"orjrhrOLX1","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zlLnzIuyv2/orjrhrOLX1.png",5.657
1259219932.081,142.363,11.949,4.45e-23,3882.060,0.427,7692.562500,0.000,0.000,1.000,"NUWGuhxxoL","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/DxT126zOYu/NUWGuhxxoL.png",5.657
1256896387.360,115.113,9.396,3.45e-23,154.203,0.031,175.884186,0.000,0.000,1.000,"9LruUtYkvW","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/7LtvMPRRAW/9LruUtYkvW.png",5.657
1256896387.360,115.113,9.396,3.45e-23,154.203,0.031,175.884186,0.000,0.000,1.000,"fiKPCE1K9c","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/cBbsKW0GtP/fiKPCE1K9c.png",5.657
1261707478.347,269.285,11.355,3.90e-23,310.588,0.094,511.728302,0.000,0.000,1.000,"vJUweE2Kky","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/DLLclGwR5c/vJUweE2Kky.png",5.657
1268163195.671,333.030,11.507,4.07e-23,377.633,0.023,645.819336,0.000,0.000,1.000,"rPuOYthxYk","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Pdi23JgPUr/rPuOYthxYk.png",5.657
1265208826.545,269.285,9.906,3.57e-23,392.121,0.012,616.844421,0.000,0.000,1.000,"1m5aW93ED2","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/iMiOr0gdXx/1m5aW93ED2.png",5.657
1265276237.388,269.285,11.100,4.01e-23,704.401,0.039,1241.405396,0.000,0.000,1.000,"wq44KQJW4W","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/0Znt1oDh8Y/wq44KQJW4W.png",5.657
1268169181.815,176.063,11.494,3.86e-23,219.017,0.031,302.678375,0.000,0.000,1.000,"kSey9eMrcY","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/z2BHRstHQl/kSey9eMrcY.png",5.657
1258450699.886,142.363,10.510,3.59e-23,384.110,0.063,632.865112,0.000,0.000,1.000,"BKiVKfwDKQ","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/b92yC60CZ5/BKiVKfwDKQ.png",5.657
1263249302.184,269.285,10.185,3.59e-23,467.027,0.039,798.698303,0.000,0.000,1.000,"w1I4SX9SaR","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/SMuGxxIunS/w1I4SX9SaR.png",5.657
1261239947.656,333.030,11.646,4.16e-23,841.516,0.023,1594.534790,0.000,0.000,1.000,"8GSNEyvOn5","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Azk9qBev9C/8GSNEyvOn5.png",5.657
1262869261.248,217.741,11.083,3.85e-23,3964.024,0.031,7823.423340,0.000,0.000,1.000,"yiBS9HQ1o9","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/SMq63QLjb4/yiBS9HQ1o9.png",5.657
1261079059.690,217.741,10.310,3.52e-23,384.110,0.094,632.865112,0.000,0.000,1.000,"Q1Ou1Pv0wU","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/m5vDXRgoTH/Q1Ou1Pv0wU.png",5.657
1256789815.381,269.285,10.658,3.98e-23,384.110,0.016,632.865112,0.000,0.000,1.000,"ZLI6gYM1WJ","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/XftyVCmdig/ZLI6gYM1WJ.png",5.657
1256789815.381,269.285,10.658,3.98e-23,384.110,0.016,632.865112,0.000,0.000,1.000,"raDyQlkvvw","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/PyfzJAR9IK/raDyQlkvvw.png",5.657
1257568973.964,217.741,10.078,3.42e-23,317.065,0.094,498.774109,0.000,0.000,1.000,"lN1hlOb4Jl","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/H2IwbWoYau/lN1hlOb4Jl.png",5.657
1263696096.564,333.030,10.835,3.97e-23,1287.081,0.031,2438.807373,0.000,0.000,1.000,"jEZHHRrtud","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/EJJw3f9cYx/jEZHHRrtud.png",5.657
1267578576.604,176.063,10.752,3.71e-23,3423.292,0.072,6758.085938,0.000,0.000,1.000,"jGfjh7iAR3","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/RX8lxhO1Ke/jGfjh7iAR3.png",5.657
1267126804.757,217.741,8.371,2.86e-23,212.540,0.012,315.632599,0.000,0.000,1.000,"30jqYYhGuK","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/WiBYq71BPg/30jqYYhGuK.png",5.657
1263018419.949,411.865,10.606,4.17e-23,553.622,0.063,1035.686157,0.000,0.000,1.000,"lDUj3L9Mb7","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/SYfMglq0Ed/lDUj3L9Mb7.png",5.657
1259746401.042,333.030,9.968,3.50e-23,372.396,0.039,656.293945,0.000,0.000,1.000,"iyFidLrmqI","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/9mMMjqalM1/iyFidLrmqI.png",5.657
1263024848.946,333.030,11.014,4.07e-23,384.110,0.039,632.865112,0.000,0.000,1.000,"Q6ogUva2mP","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/SYfMglq0Ed/Q6ogUva2mP.png",5.657
1257689933.741,217.741,8.876,3.42e-23,638.301,0.012,1141.246460,0.000,0.000,1.000,"zwSK90QYpi","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/n2OqTkeGzk/zwSK90QYpi.png",5.657
1257689933.741,217.741,8.876,3.42e-23,638.301,0.012,1141.246460,0.000,0.000,1.000,"nnqBDY5Z0Q","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/WFVIoZtoOH/nnqBDY5Z0Q.png",5.657
1257689933.741,217.741,8.876,3.42e-23,638.301,0.012,1141.246460,0.000,0.000,1.000,"vzKZn0AFtq","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/5L2epyXfwn/vzKZn0AFtq.png",5.657
1257689933.741,217.741,8.876,3.42e-23,638.301,0.012,1141.246460,0.000,0.000,1.000,"jkQVoucwPx","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/riLPrYT5zd/jkQVoucwPx.png",5.657
1263732567.581,217.741,11.312,4.02e-23,317.065,0.031,498.774109,0.000,0.000,1.000,"5fMsRKPH5a","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Owe0fycb1m/5fMsRKPH5a.png",5.657
1256894271.436,217.741,10.880,3.48e-23,563.094,0.094,1016.741882,0.000,0.000,1.000,"O1YSHiwgUG","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/cBbsKW0GtP/O1YSHiwgUG.png",5.657
1256894271.436,217.741,10.880,3.48e-23,563.094,0.094,1016.741882,0.000,0.000,1.000,"v69StzV5FF","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/7LtvMPRRAW/v69StzV5FF.png",5.657
1262931070.330,411.865,9.867,3.87e-23,460.550,0.063,811.652527,0.000,0.000,1.000,"nVf65JjXiw","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/47xeSNeWmc/nVf65JjXiw.png",5.657
1261147294.220,269.285,11.169,3.82e-23,696.391,0.078,1257.426147,0.000,0.000,1.000,"Gv2o8CAOTK","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/74Mg1zTmc0/Gv2o8CAOTK.png",5.657
1266382582.451,509.363,10.246,4.32e-23,557.857,0.055,1027.216553,0.000,0.000,1.000,"PG8yf5iKH2","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zSmnyBuLj8/PG8yf5iKH2.png",5.657
1265267336.954,142.363,9.343,3.42e-23,2972.428,2.000,5919.637695,0.000,0.000,1.000,"PS2Ie0FmLn","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/0Znt1oDh8Y/PS2Ie0FmLn.png",5.657
1261871674.925,217.741,11.971,4.08e-23,384.110,0.094,632.865112,0.000,0.000,1.000,"cNQpRVuobA","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/tgkPCsgIZW/cNQpRVuobA.png",5.657
1260106255.083,176.063,10.116,3.50e-23,4002.603,0.226,7895.759277,0.000,0.000,1.000,"PXAZzlT3W9","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/j1RHe9QkP6/PXAZzlT3W9.png",5.657
1262169620.610,217.741,11.845,4.00e-23,384.110,0.047,632.865112,0.000,0.000,1.000,"0V6W6821CN","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/YZHiQmkS3b/0V6W6821CN.png",5.657
1268205401.787,333.030,9.103,3.17e-23,384.110,0.008,632.865112,0.000,0.000,1.000,"kFiLptPWYP","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/wxMr5NfYFp/kFiLptPWYP.png",5.657
1256699969.192,333.030,11.509,4.07e-23,1295.092,0.098,2422.786621,0.000,0.000,1.000,"1LX6l5t1h2","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/36c78BOEv8/1LX6l5t1h2.png",5.657
1261324329.520,269.285,9.707,3.37e-23,3934.684,0.088,7734.012695,0.000,0.000,1.000,"VpLf0seHKC","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/AQcrP1mfVf/VpLf0seHKC.png",5.657
1258884951.152,411.865,10.450,3.87e-23,852.522,0.031,1572.522583,0.000,0.000,1.000,"JhijtprMUV","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/pWxRadMagr/JhijtprMUV.png",5.657
1267988126.815,115.113,9.307,3.96e-23,154.911,0.031,174.467575,0.000,0.000,1.000,"Ug7s9Vyn6P","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/cgmvZVuc4i/Ug7s9Vyn6P.png",5.657
1264742096.019,176.063,11.365,3.99e-23,310.588,0.047,511.728302,0.000,0.000,1.000,"dHR2S8EmqM","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/192pIR6tTI/dHR2S8EmqM.png",5.657
1257762799.939,333.030,11.959,4.61e-23,704.401,0.016,1241.405396,0.000,0.000,1.000,"uT2ThrC85h","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/JKTazialwX/uT2ThrC85h.png",5.657
1257762799.939,333.030,11.959,4.61e-23,704.401,0.016,1241.405396,0.000,0.000,1.000,"ER5uD9nBgi","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Wanbs922iz/ER5uD9nBgi.png",5.657
1262176947.882,176.063,11.915,4.11e-23,301.115,0.063,530.672607,0.000,0.000,1.000,"2mxLU4rzSM","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/YZHiQmkS3b/2mxLU4rzSM.png",5.657
1263098594.181,176.063,9.691,3.36e-23,377.633,0.023,645.819336,0.000,0.000,1.000,"yFWUlQcRXr","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/tAkPJymD3W/yFWUlQcRXr.png",5.657
1261314386.360,115.113,10.934,3.88e-23,359.510,0.750,682.064819,0.000,0.000,1.000,"on8AHDuFeU","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/se5JgRlH97/on8AHDuFeU.png",5.657
1260202976.610,411.865,10.470,4.13e-23,704.401,0.023,1241.405396,0.000,0.000,1.000,"6sDC55byZy","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/PpjKFOYnQh/6sDC55byZy.png",5.657
1263261609.533,333.030,8.784,3.16e-23,334.982,0.020,462.940186,0.000,0.000,1.000,"ql6hZ4S4b3","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/SMuGxxIunS/ql6hZ4S4b3.png",5.657
1261677614.096,411.865,11.206,4.19e-23,563.094,0.020,1016.741882,0.000,0.000,1.000,"8ZLgiceayt","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/O29rY7hLsg/8ZLgiceayt.png",5.657
1267826558.048,269.285,9.502,3.31e-23,384.110,0.016,632.865112,0.000,0.000,1.000,"eK6Dwp5x00","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/UB1fgMCzwb/eK6Dwp5x00.png",5.657
1258160338.299,93.079,10.058,3.93e-23,305.350,0.047,522.202942,0.000,0.000,1.000,"HeUbtypr5L","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/YcDe4SPV0s/HeUbtypr5L.png",5.657
1256908928.191,269.285,8.918,2.92e-23,1957.436,0.039,3779.517334,0.000,0.000,1.000,"GF5neaA0V7","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/7LtvMPRRAW/GF5neaA0V7.png",5.657
1256908928.191,269.285,8.918,2.92e-23,1957.436,0.039,3779.517334,0.000,0.000,1.000,"q9XKj3H63Q","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/cBbsKW0GtP/q9XKj3H63Q.png",5.657
1262294906.272,333.030,10.632,3.80e-23,384.110,0.023,632.865112,0.000,0.000,1.000,"MJGvMp4C8V","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/rbtJiRwUBw/MJGvMp4C8V.png",5.657
1261775234.589,217.741,9.693,3.29e-23,305.350,0.063,522.202942,0.000,0.000,1.000,"27dzKPVwwf","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/p9BLBYvBSL/27dzKPVwwf.png",5.657
1259227679.903,176.063,9.356,3.33e-23,3571.360,0.139,7054.221191,0.000,0.000,1.000,"MUtWHrcGnS","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/8HpDIMxZZW/MUtWHrcGnS.png",5.657
1265655741.382,176.063,10.087,3.41e-23,251.138,0.156,413.778290,0.000,0.000,1.000,"MBIvGwIjT1","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/CRACr5DLVl/MBIvGwIjT1.png",5.657
1261082081.364,176.063,10.011,3.44e-23,256.375,0.031,403.303650,0.000,0.000,1.000,"JexZxG1ouH","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/N2DCTpNycp/JexZxG1ouH.png",5.657
1266399137.007,509.363,11.200,4.65e-23,3849.966,0.395,7611.433594,0.000,0.000,1.000,"bP6zy1dMWF","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/M5NBZX3qBV/bP6zy1dMWF.png",5.657
1259665443.076,217.741,11.288,3.83e-23,262.852,0.023,390.349457,0.000,0.000,1.000,"JUgHX1wXcP","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/3BNE0BYzBN/JUgHX1wXcP.png",5.657
1264361865.890,176.063,8.834,3.07e-23,305.350,0.020,522.202942,0.000,0.000,1.000,"FmXFH4LlsB","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gLkTAvr6BB/FmXFH4LlsB.png",5.657
1257672189.790,333.030,11.249,4.32e-23,563.094,0.020,1016.741882,0.000,0.000,1.000,"P8zXc1aymy","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/h0Ea9aRYF0/P8zXc1aymy.png",5.657
1264331736.290,269.285,11.385,3.99e-23,392.121,0.094,616.844421,0.000,0.000,1.000,"lLoQd1ytB8","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/9HmEPwbuCc/lLoQd1ytB8.png",5.657
