"GPStime","peakFreq","snr","amplitude","centralFreq","duration","bandwidth","chisq","chisqDof","confidence","id","ifo","label","imgUrl","Q-value"
1384382797.844,11.715,10.078,2.68e-21,3579.105,1.500,7138.209961,0.000,0.000,1.000,"0b3zsrPFSf","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-11-18/1384382797.84375/0b3zsrPFSf.png",22.627
1371358465.313,12.435,10.924,8.88e-21,3810.395,7.625,7600.789551,0.000,0.000,1.000,"qvHpXs27wq","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-06-21/1371358465.3125/qvHpXs27wq.png",22.627
1259346901.031,11.715,10.178,2.62e-20,3677.046,2.500,7334.092773,0.000,0.000,1.000,"lebaCBPBUd","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Ti2YGkdece/lebaCBPBUd.png",11.314
1386823968.938,12.435,10.972,1.43e-20,3878.874,2.000,7737.748047,0.000,0.000,1.000,"HePPgJjpbn","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-12-17/1386823968.9375/HePPgJjpbn.png",22.627
1168982581.891,15.488,10.673,2.38e-20,3403.167,13.000,6798.334961,0.000,0.000,1.000,"8U4b9gI8Rh","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~scott.coughlin/O2/GravitySpy/Format/Feb152017/images/ML/Classified/8U4b9gI8Rh.png",0.000
1258943639.406,10.609,10.275,4.03e-20,3980.241,3.000,7940.482910,0.000,0.000,1.000,"SBzk6D7tfX","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/WSkV28pwro/SBzk6D7tfX.png",11.314
1134335928.547,10.501,10.956,9.71e-19,2484.708,1.750,4957.131348,0.000,0.000,1.000,"qYikbuC3bX","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~scott.coughlin/O1/GravitySpy/images/ML/Classified/qYikbuC3bX.png",5.657
1259140698.406,11.715,10.292,3.29e-20,3878.874,3.000,7737.748047,0.000,0.000,1.000,"N9ye2Y8MBK","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/w32JWWMPSI/N9ye2Y8MBK.png",11.314
1387874171.344,11.715,10.027,3.44e-21,3725.889,5.000,7431.778320,0.000,0.000,1.000,"QeRlVJK0yC","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-12-29/1387874171.34375/QeRlVJK0yC.png",22.627
1376693267.781,11.715,10.769,7.07e-21,3878.874,4.335,7737.748047,0.000,0.000,1.000,"bQAOVBlfDB","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-08-21/1376693267.78125/bQAOVBlfDB.png",22.627
1370864215.063,12.859,10.052,7.51e-21,3700.979,3.011,7381.958496,0.000,0.000,1.000,"WOHhoCEwEr","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-06-15/1370864215.0625/WOHhoCEwEr.png",22.627
1242709472.031,10.609,10.474,6.57e-20,3980.241,6.500,7940.482910,0.000,0.000,1.000,"1yzog21LdM","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/8vaEmIqOvf/1yzog21LdM.png",11.314
1386805202.438,12.435,10.099,8.36e-21,12.647,2.000,5.294790,0.000,0.000,1.000,"K5lWLFaiJr","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-12-16/1386805202.4375/K5lWLFaiJr.png",22.627
1386654668.656,11.715,10.035,8.81e-21,1084.526,1.500,2149.051270,0.000,0.000,1.000,"Pa7vuZBstL","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-12-15/1386654668.65625/Pa7vuZBstL.png",22.627
1265427016.531,11.715,10.888,2.02e-20,3905.845,2.559,7791.690430,0.000,0.000,1.000,"ycP9tAua2j","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/O4YpPl4gEU/ycP9tAua2j.png",11.314
1376733885.906,11.715,10.750,5.19e-21,3406.167,2.500,6792.334961,0.000,0.000,1.000,"KWhkTuIzbx","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-08-22/1376733885.90625/KWhkTuIzbx.png",22.627
1386891015.469,11.715,10.705,1.09e-20,3980.241,4.250,7940.482910,0.000,0.000,1.000,"zXaVeaIQpA","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-12-17/1386891015.46875/zXaVeaIQpA.png",22.627
1134541012.922,10.501,10.624,1.64e-18,2434.358,2.250,4856.431641,0.000,0.000,1.000,"Y6xco3xKAz","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~scott.coughlin/O1/GravitySpy/images/ML/Classified/Y6xco3xKAz.png",0.000
1384287503.406,11.715,10.897,3.11e-21,438.188,2.500,856.376038,0.000,0.000,1.000,"aUGqgIyTuB","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-11-17/1384287503.40625/aUGqgIyTuB.png",22.627
1380733395.375,11.846,10.804,5.67e-21,3700.979,3.000,7381.958496,0.000,0.000,1.000,"lHI1kSSlF9","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-10-07/1380733395.375/lHI1kSSlF9.png",22.627
1130724299.391,10.501,10.049,6.32e-19,15.155,1.500,18.025120,0.000,0.000,1.000,"kjRCBVfGM0","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~scott.coughlin/O1/GravitySpy/images/ML/Classified/kjRCBVfGM0.png",5.657
1384004467.906,11.715,10.289,4.18e-21,3905.845,2.250,7791.690430,0.000,0.000,1.000,"9PRriZYMIU","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-11-14/1384004467.90625/9PRriZYMIU.png",22.627
1387824969.219,10.996,10.846,7.14e-21,3980.241,3.788,7940.482910,0.000,0.000,1.000,"45LzfGopyY","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-12-28/1387824969.21875/45LzfGopyY.png",22.627
1383716020.031,11.715,10.893,2.75e-21,3579.105,2.500,7138.209961,0.000,0.000,1.000,"1usrVFu4yU","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-11-11/1383716020.03125/1usrVFu4yU.png",22.627
1386570661.406,10.996,10.531,7.72e-21,3980.241,2.833,7940.482910,0.000,0.000,1.000,"nyGpvDh4JH","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-12-14/1386570661.40625/nyGpvDh4JH.png",22.627
1381208183.688,11.629,10.009,3.54e-21,3878.874,2.535,7737.748047,0.000,0.000,1.000,"RW5vW5AOQq","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-10-13/1381208183.6875/RW5vW5AOQq.png",22.627
1386725416.938,10.874,10.670,6.86e-21,3700.979,2.097,7381.958496,0.000,0.000,1.000,"LZ45QJ8cyX","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-12-16/1386725416.9375/LZ45QJ8cyX.png",22.627
1265505955.906,10.609,10.125,4.38e-20,3001.573,3.000,5983.146973,0.000,0.000,1.000,"Ntltk9BgXs","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/xBy0zJSIF4/Ntltk9BgXs.png",11.314
1386646669.031,11.715,10.777,4.84e-21,372.877,3.500,725.754089,0.000,0.000,1.000,"iSPsNLNKOy","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-12-15/1386646669.03125/iSPsNLNKOy.png",22.627
1377539798.219,12.481,10.793,4.92e-21,3980.241,2.500,7940.482910,0.000,0.000,1.000,"dpRVRAywaY","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-08-31/1377539798.21875/dpRVRAywaY.png",22.627
1165153491.922,15.488,10.050,1.62e-20,3979.242,3.988,7942.480469,0.000,0.000,1.000,"2cNBbvcGry","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~scott.coughlin/O2/GravitySpy/Format/Feb152017/images/ML/Classified/2cNBbvcGry.png",0.000
1385924459.969,10.996,10.928,6.42e-21,1320.543,2.500,2621.085693,0.000,0.000,1.000,"3NmNkSoVvN","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-12-06/1385924459.96875/3NmNkSoVvN.png",22.627
1379067626.031,10.996,10.633,6.16e-21,3980.241,6.781,7940.482910,0.000,0.000,1.000,"PBMkB2grAv","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-09-18/1379067626.03125/PBMkB2grAv.png",22.627
1380684517.313,11.245,10.558,3.83e-21,2781.339,3.500,5542.677734,0.000,0.000,1.000,"FoKF1ZeWoT","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-10-07/1380684517.3125/FoKF1ZeWoT.png",22.627
1386687223.188,12.025,10.697,8.58e-21,3980.241,2.284,7940.482910,0.000,0.000,1.000,"AHdNWOVWcm","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-12-15/1386687223.1875/AHdNWOVWcm.png",22.627
1132114537.672,10.501,10.458,8.67e-19,2484.708,1.000,4957.131348,0.000,0.000,1.000,"i9Xs7gZN0C","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~scott.coughlin/O1/GravitySpy/images/ML/Classified/i9Xs7gZN0C.png",0.000
1377428709.719,11.715,10.616,4.00e-21,3942.868,2.500,7865.735352,0.000,0.000,1.000,"4xjmAA2sgk","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-08-30/1377428709.71875/4xjmAA2sgk.png",22.627
1371564635.047,11.121,10.946,3.55e-20,3878.874,6.500,7737.748047,0.000,0.000,1.000,"gDSejkcEX8","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-06-23/1371564635.046875/gDSejkcEX8.png",5.657
1381075409.188,12.025,10.938,7.30e-21,3406.167,2.570,6792.334961,0.000,0.000,1.000,"WCQNFiI2DD","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-10-11/1381075409.1875/WCQNFiI2DD.png",22.627
1382229470.969,11.715,10.522,3.87e-21,3980.241,3.000,7940.482910,0.000,0.000,1.000,"fBUmMRQyV9","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-10-25/1382229470.96875/fBUmMRQyV9.png",22.627
1134978346.344,10.880,10.459,4.56e-19,3484.830,2.250,6955.249023,0.000,0.000,1.000,"AHPLIS8oru","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~scott.coughlin/O1/GravitySpy/images/ML/Classified/AHPLIS8oru.png",5.657
1168435976.781,16.522,10.165,1.07e-20,2324.495,2.000,4625.610840,0.000,0.000,1.000,"T3FGaGPQZJ","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~scott.coughlin/O2/GravitySpy/Format/Feb152017/images/ML/Classified/T3FGaGPQZJ.png",11.314
1371361921.188,12.435,10.164,8.21e-21,3878.874,4.500,7737.748047,0.000,0.000,1.000,"nuBg5hVIgw","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-06-21/1371361921.1875/nuBg5hVIgw.png",22.627
1386717735.313,11.245,10.944,7.03e-21,2755.237,2.500,5490.473633,0.000,0.000,1.000,"lP50Bay3Ns","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-12-15/1386717735.3125/lP50Bay3Ns.png",22.627
1387561680.281,11.715,10.496,1.54e-20,3980.241,2.000,7940.482910,0.000,0.000,1.000,"jOivvwe46Q","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-12-25/1387561680.28125/jOivvwe46Q.png",22.627
1387591328.031,10.996,10.606,5.73e-21,3700.979,2.500,7381.958496,0.000,0.000,1.000,"F3aj0pgIqU","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-12-26/1387591328.03125/F3aj0pgIqU.png",22.627
1386801470.469,11.715,10.840,8.46e-21,3980.241,2.000,7940.482910,0.000,0.000,1.000,"Ok5kzmk7zW","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-12-16/1386801470.46875/Ok5kzmk7zW.png",22.627
1382251779.344,10.996,10.036,5.28e-21,3761.204,2.502,7502.407227,0.000,0.000,1.000,"8c87oxHqaW","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-10-25/1382251779.34375/8c87oxHqaW.png",22.627
1384236906.688,12.025,10.696,2.61e-21,3980.241,2.577,7940.482910,0.000,0.000,1.000,"9ZBSTENXBV","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-11-17/1384236906.6875/9ZBSTENXBV.png",22.627
1380792324.344,11.715,10.201,3.34e-21,12.647,2.500,5.294790,0.000,0.000,1.000,"h1y3syBOMb","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-10-08/1380792324.34375/h1y3syBOMb.png",22.627
1386889633.344,10.996,10.618,8.17e-21,3980.241,4.081,7940.482910,0.000,0.000,1.000,"nZkte5qjG0","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-12-17/1386889633.34375/nZkte5qjG0.png",22.627
1242190283.656,10.996,10.006,5.39e-20,3980.241,2.500,7940.482910,0.000,0.000,1.000,"cRoA5rLz0G","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/rKTq83gUqW/cRoA5rLz0G.png",11.314
1371261898.188,12.435,10.066,8.72e-21,3878.874,5.000,7737.748047,0.000,0.000,1.000,"puaAZPcOlF","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-06-20/1371261898.1875/puaAZPcOlF.png",22.627
1384003891.938,12.435,10.999,3.77e-21,14.458,2.000,8.915390,0.000,0.000,1.000,"A8boIiuySg","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-11-14/1384003891.9375/A8boIiuySg.png",22.627
1380232779.469,10.996,10.129,5.41e-21,3980.241,2.500,7940.482910,0.000,0.000,1.000,"oWBHhkTnnU","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-10-01/1380232779.46875/oWBHhkTnnU.png",22.627
1379509516.031,11.715,10.551,4.29e-21,3942.868,2.500,7865.735352,0.000,0.000,1.000,"IJD0WZpozq","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-09-23/1379509516.03125/IJD0WZpozq.png",22.627
1381209666.469,11.715,10.175,6.32e-21,3980.241,3.078,7940.482910,0.000,0.000,1.000,"baS4k9HOty","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-10-13/1381209666.46875/baS4k9HOty.png",22.627
1268966301.297,11.940,10.001,3.07e-20,2834.289,6.789,5648.577637,0.000,0.000,1.000,"IPqGUm9SN1","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/QrCKvhkoK8/IPqGUm9SN1.png",11.314
1386912436.938,12.435,10.669,9.35e-21,3878.874,2.223,7737.748047,0.000,0.000,1.000,"2d8gUl8HSD","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-12-18/1386912436.9375/2d8gUl8HSD.png",22.627
1381213377.531,11.715,10.207,2.80e-21,3878.874,3.642,7737.748047,0.000,0.000,1.000,"mgs0qXNQHq","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-10-13/1381213377.53125/mgs0qXNQHq.png",22.627
1386805090.813,12.435,10.995,1.01e-20,3700.979,3.094,7381.958496,0.000,0.000,1.000,"nM5JHuqS0u","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-12-16/1386805090.8125/nM5JHuqS0u.png",22.627
1371288603.094,11.715,10.006,1.29e-20,3700.979,1.560,7381.958496,0.000,0.000,1.000,"IGpp1JkoGh","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-06-20/1371288603.09375/IGpp1JkoGh.png",22.627
1380765848.031,11.715,10.705,5.22e-21,3406.167,2.000,6792.334961,0.000,0.000,1.000,"2gC8T6ML1e","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-10-08/1380765848.03125/2gC8T6ML1e.png",22.627
1386788209.156,11.715,10.482,6.88e-21,2729.380,2.007,5438.760254,0.000,0.000,1.000,"qXdYgScP3y","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-12-16/1386788209.15625/qXdYgScP3y.png",22.627
1385943925.688,11.245,10.935,4.11e-21,3700.979,3.000,7381.958496,0.000,0.000,1.000,"dwY9dPOXUz","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-12-07/1385943925.6875/dwY9dPOXUz.png",22.627
1371332029.313,12.435,10.352,9.48e-21,3406.167,1.500,6792.334961,0.000,0.000,1.000,"HSGkaX8NKs","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-06-20/1371332029.3125/HSGkaX8NKs.png",22.627
1371400148.844,25.146,10.925,1.73e-22,3796.853,3.751,7573.706543,0.000,0.000,1.000,"I8t45y0oxZ","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-06-21/1371400148.84375/I8t45y0oxZ.png",22.627
1268284404.797,11.940,10.224,2.14e-20,3246.065,2.211,6472.129395,0.000,0.000,1.000,"vZuyTE59Ey","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/btgEx93aQP/vZuyTE59Ey.png",11.314
1130399948.602,13.013,10.937,1.47e-18,2632.370,0.500,5246.502930,0.000,0.000,1.000,"AE7bROhcoT","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~scott.coughlin/O1/GravitySpy/images/ML/Classified/AE7bROhcoT.png",0.000
1377256957.844,12.481,10.999,6.34e-21,3980.241,5.598,7940.482910,0.000,0.000,1.000,"yMmg8jXEyW","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-08-28/1377256957.84375/yMmg8jXEyW.png",22.627
1386819876.563,12.025,10.451,1.06e-20,13.022,1.500,6.044070,0.000,0.000,1.000,"xM4o1u6v44","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-12-17/1386819876.5625/xM4o1u6v44.png",22.627
1380683904.938,11.245,10.428,3.97e-21,3810.395,2.706,7600.789551,0.000,0.000,1.000,"ucuewLMK3u","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-10-07/1380683904.9375/ucuewLMK3u.png",22.627
1383995136.938,12.025,10.039,3.17e-21,3905.845,2.503,7791.690430,0.000,0.000,1.000,"6yI1OYMcNj","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-11-14/1383995136.9375/6yI1OYMcNj.png",22.627
1383132195.594,11.715,10.194,2.57e-21,3878.874,2.500,7737.748047,0.000,0.000,1.000,"SoaOYtuWS3","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-11-04/1383132195.59375/SoaOYtuWS3.png",22.627
1370876337.938,12.435,10.074,1.11e-20,19.485,1.500,18.970640,0.000,0.000,1.000,"Jc3jJGkRAI","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-06-15/1370876337.9375/Jc3jJGkRAI.png",22.627
1382451877.094,10.996,10.337,4.51e-21,3406.167,2.000,6792.334961,0.000,0.000,1.000,"wxooS04z86","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-10-27/1382451877.09375/wxooS04z86.png",22.627
1376194418.656,11.715,10.659,4.92e-21,3810.395,8.703,7600.789551,0.000,0.000,1.000,"Gmo2U6M89R","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-08-16/1376194418.65625/Gmo2U6M89R.png",22.627
1386880763.969,11.715,10.665,9.37e-21,3980.241,3.000,7940.482910,0.000,0.000,1.000,"AqBy2l9I0V","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-12-17/1386880763.96875/AqBy2l9I0V.png",22.627
1377436777.719,11.715,10.685,3.62e-21,3878.874,3.000,7737.748047,0.000,0.000,1.000,"TjZAowXUIl","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-08-30/1377436777.71875/TjZAowXUIl.png",22.627
1383713624.469,10.996,10.293,4.52e-21,3677.046,2.500,7334.092773,0.000,0.000,1.000,"jSbbY9HaYg","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-11-11/1383713624.46875/jSbbY9HaYg.png",22.627
1380779694.688,12.435,10.885,6.51e-21,2240.095,3.075,4460.190918,0.000,0.000,1.000,"LpSZbG3Sep","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-10-08/1380779694.6875/LpSZbG3Sep.png",22.627
1372849707.844,10.996,10.546,2.75e-20,3942.868,3.000,7865.735352,0.000,0.000,1.000,"Hs1RibsueE","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-07-08/1372849707.84375/Hs1RibsueE.png",22.627
1386686345.531,12.481,10.008,6.55e-21,3942.868,2.677,7865.735352,0.000,0.000,1.000,"ZwyvOkcMuc","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-12-15/1386686345.53125/ZwyvOkcMuc.png",22.627
1260131499.094,10.609,10.278,6.81e-20,3725.889,2.000,7431.778320,0.000,0.000,1.000,"XFPuo6A083","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/UWEasBptUM/XFPuo6A083.png",11.314
1386887706.938,11.245,10.176,6.90e-21,3878.874,2.711,7737.748047,0.000,0.000,1.000,"SDjsdBMlqW","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-12-17/1386887706.9375/SDjsdBMlqW.png",22.627
1131646030.383,13.013,10.902,8.31e-19,17.589,0.563,19.954069,0.000,0.000,1.000,"hX0m5L4wU1","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~scott.coughlin/O1/GravitySpy/images/ML/Classified/hX0m5L4wU1.png",11.314
1386880924.438,12.025,10.046,9.17e-21,3878.874,3.186,7737.748047,0.000,0.000,1.000,"VBYU1ZpWY4","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-12-17/1386880924.4375/VBYU1ZpWY4.png",22.627
1259216800.031,11.715,10.907,3.40e-20,3980.241,3.875,7940.482910,0.000,0.000,1.000,"hgZvpqrz64","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/KWJhO7Qw8S/hgZvpqrz64.png",11.314
1130195028.180,13.013,10.160,7.55e-19,2441.740,1.000,4868.257324,0.000,0.000,1.000,"LzL3WKhaxF","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~scott.coughlin/O1/GravitySpy/images/ML/Classified/LzL3WKhaxF.png",11.314
1172062003.859,13.768,10.112,3.38e-20,229.945,1.000,444.666779,0.000,0.000,1.000,"qgCUOhutUS","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~scott.coughlin/O2/GravitySpy/Format/Feb152017/images/ML/Classified/qgCUOhutUS.png",5.657
1377524890.594,11.715,10.173,4.16e-21,3700.979,2.000,7381.958496,0.000,0.000,1.000,"5VYiRbUGkH","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-08-31/1377524890.59375/5VYiRbUGkH.png",22.627
1380262321.344,11.715,10.117,3.46e-21,3878.874,2.500,7737.748047,0.000,0.000,1.000,"XDREGgByvl","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-10-02/1380262321.34375/XDREGgByvl.png",22.627
1264579284.281,10.609,10.492,5.33e-20,904.696,1.500,1789.391968,0.000,0.000,1.000,"NYLSQOipaU","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/6rCsUbFWcL/NYLSQOipaU.png",11.314
1263137760.469,11.715,10.423,2.40e-20,2260.380,3.250,4500.760742,0.000,0.000,1.000,"BVDWTEsB83","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/fOcxP0q55x/BVDWTEsB83.png",11.314
1376675786.469,11.715,10.912,5.82e-21,3980.241,3.000,7940.482910,0.000,0.000,1.000,"7izyN3WO3N","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-08-21/1376675786.46875/7izyN3WO3N.png",22.627
1380654968.094,10.996,10.951,5.73e-21,14.458,3.000,8.915390,0.000,0.000,1.000,"CScLIZCwaj","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-10-06/1380654968.09375/CScLIZCwaj.png",22.627
1387594802.063,12.435,10.810,3.20e-21,3579.105,1.257,7138.209961,0.000,0.000,1.000,"t49btQQI4f","L1","Low_Frequency_Burst","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O4/2023-12-26/1387594802.0625/t49btQQI4f.png",22.627
