"GPStime","peakFreq","snr","amplitude","centralFreq","duration","bandwidth","chisq","chisqDof","confidence","id","ifo","label","imgUrl","Q-value"
1264862629.974,1535.932,10.994,1.28e-22,4054.401,0.154,7792.164063,0.000,0.000,1.000,"jn6xccUQrw","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zfPP8xBTJK/jn6xccUQrw.png",5.657
1264856695.357,1649.471,10.983,1.16e-22,3494.980,0.670,6686.857422,0.000,0.000,1.000,"6HFe9HJsYV","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/vcidRd8BH2/6HFe9HJsYV.png",45.255
1262660625.498,393.155,10.976,4.07e-23,3759.268,0.516,7433.968262,0.000,0.000,1.000,"3oHd7t7CTR","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/QmXucufFeu/3oHd7t7CTR.png",22.627
1262396994.751,972.175,10.968,7.42e-23,2513.475,0.352,4859.553711,0.000,0.000,1.000,"XW1m3Gxjaw","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/pMKe7NS3po/XW1m3Gxjaw.png",45.255
1264250610.282,925.464,10.964,6.49e-23,3653.264,0.277,6989.891113,0.000,0.000,1.000,"98eyxlzjse","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/GD2vY608J0/98eyxlzjse.png",22.627
1235175608.173,1072.630,10.961,8.15e-23,4015.520,0.495,7869.925293,0.000,0.000,1.000,"CpeY4tX5BV","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/pre_ER14/0QtzgLe4u2/CpeY4tX5BV.png",11.314
1264113973.988,147.508,10.956,4.01e-23,3220.637,0.612,6234.251465,0.000,0.000,1.000,"uuWsXK9gMQ","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Ifot2kGWeO/uuWsXK9gMQ.png",22.627
1263876652.248,1118.816,10.945,7.86e-23,3035.252,0.500,5753.867188,0.000,0.000,1.000,"SQCimPsczd","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/fnoE8q9sRC/SQCimPsczd.png",45.255
1264421659.014,1795.834,10.945,1.16e-22,3341.238,0.387,6515.079102,0.000,0.000,1.000,"73Ot2Fd29c","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/MAHCskKxgx/73Ot2Fd29c.png",45.255
1264164396.726,1570.104,10.938,1.02e-22,2776.136,0.191,5345.248535,0.000,0.000,1.000,"lLchzB2tvu","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gqBO7bpN1l/lLchzB2tvu.png",45.255
1264367905.726,176.063,10.935,3.86e-23,3161.332,0.525,6115.641113,0.000,0.000,1.000,"joXvrEDExY","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Z06BojuwlW/joXvrEDExY.png",45.255
1262651222.366,850.150,10.913,6.08e-23,2530.569,0.235,4854.114258,0.000,0.000,1.000,"7CWuWIcQHT","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Urq6HkI0cn/7CWuWIcQHT.png",22.627
1237445296.964,847.471,10.910,5.36e-23,2930.647,1.992,5776.630371,0.000,0.000,1.000,"4jnSZqmRlf","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/4jnSZqmRlf.png",45.255
1235174931.384,953.512,10.881,6.76e-23,3904.311,0.235,7502.021484,0.000,0.000,1.000,"58z1sLRhuO","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/pre_ER14/0QtzgLe4u2/58z1sLRhuO.png",11.314
1264137320.386,1005.326,10.857,7.14e-23,4035.447,0.790,7532.487305,0.000,0.000,1.000,"4uhHb0w2uh","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/lpfKxVUAnz/4uhHb0w2uh.png",45.255
1264370871.694,1111.715,10.856,7.67e-23,3775.139,0.404,7233.639648,0.000,0.000,1.000,"7Ry0wAQ7vg","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Z06BojuwlW/7Ry0wAQ7vg.png",45.255
1264372639.233,672.295,10.846,5.21e-23,3715.261,0.263,7174.491211,0.000,0.000,1.000,"f7uCuyQkba","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Z06BojuwlW/f7uCuyQkba.png",22.627
1264422306.149,1554.590,10.846,1.02e-22,2678.329,0.220,5149.633789,0.000,0.000,1.000,"BvHVvHckjw","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/MAHCskKxgx/BvHVvHckjw.png",45.255
1236005211.059,1363.077,10.843,8.65e-23,3430.954,0.207,6817.419434,0.000,0.000,1.000,"e24o8f877I","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/80118GgnW3/e24o8f877I.png",11.314
1264406975.146,1290.275,10.810,8.51e-23,3712.282,1.270,7359.353516,0.000,0.000,1.000,"Hk4WkmCwra","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zN37aAtZly/Hk4WkmCwra.png",45.255
1264861846.097,1488.302,10.808,1.20e-22,1902.056,0.191,3319.821777,0.000,0.000,1.000,"6M2cH91Qyg","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zfPP8xBTJK/6M2cH91Qyg.png",45.255
1237451477.331,1602.072,10.802,8.98e-23,3978.902,2.749,7943.162109,0.000,0.000,1.000,"Iv0BCcCTcD","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/Iv0BCcCTcD.png",45.255
1264373775.142,795.007,10.802,5.79e-23,3276.270,0.285,6487.328613,0.000,0.000,1.000,"oUQ4V2Xxpg","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Z06BojuwlW/oUQ4V2Xxpg.png",22.627
1263877803.472,632.922,10.761,5.02e-23,2690.108,0.371,5212.820313,0.000,0.000,1.000,"VMCKBMM8bs","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/fnoE8q9sRC/VMCKBMM8bs.png",22.627
1264378986.033,1060.526,10.758,7.23e-23,3428.662,1.479,6819.493164,0.000,0.000,1.000,"AYF7FL0ibg","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Z06BojuwlW/AYF7FL0ibg.png",45.255
1262409169.144,1410.762,10.755,9.44e-23,3736.054,0.152,7216.077637,0.000,0.000,1.000,"U9cwMB9Jwv","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Mq1carUVxy/U9cwMB9Jwv.png",45.255
1264161100.911,432.854,10.740,4.33e-23,3839.234,0.322,7543.111816,0.000,0.000,1.000,"J8DX3geWgj","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gqBO7bpN1l/J8DX3geWgj.png",22.627
1264369442.330,1118.816,10.736,7.62e-23,3397.287,0.631,6402.980957,0.000,0.000,1.000,"6HByHutpaT","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Z06BojuwlW/6HByHutpaT.png",45.255
1263908106.188,1229.363,10.733,8.15e-23,2217.158,0.139,4298.961426,0.000,0.000,1.000,"zPNKxhjXzv","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/tXjyWlxMte/zPNKxhjXzv.png",45.255
1264377137.744,1618.601,10.730,1.05e-22,3869.690,0.415,7571.983887,0.000,0.000,1.000,"TmyMSxRGNr","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Z06BojuwlW/TmyMSxRGNr.png",45.255
1264375321.624,594.086,10.728,4.96e-23,3680.819,0.326,6970.044434,0.000,0.000,1.000,"cvnZlR64Cp","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Z06BojuwlW/cvnZlR64Cp.png",22.627
1264256082.181,1716.553,10.722,1.09e-22,3514.075,0.304,6772.119629,0.000,0.000,1.000,"WN1upO94l9","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/GD2vY608J0/WN1upO94l9.png",45.255
1264398539.008,1119.088,10.718,7.72e-23,3607.944,0.211,7080.532227,0.000,0.000,1.000,"DGb3a7FKt5","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zN37aAtZly/DGb3a7FKt5.png",22.627
1264164560.060,925.464,10.716,6.64e-23,2653.935,1.000,5198.421875,0.000,0.000,1.000,"rXDe3yHsHk","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gqBO7bpN1l/rXDe3yHsHk.png",45.255
1264377807.077,909.118,10.715,6.35e-23,3847.244,0.270,7527.091309,0.000,0.000,1.000,"kkdYALuC36","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Z06BojuwlW/kkdYALuC36.png",45.255
1264365898.954,909.118,10.707,6.26e-23,3493.771,0.836,6943.704102,0.000,0.000,1.000,"vMnrFmxwgc","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gLkTAvr6BB/vMnrFmxwgc.png",22.627
1264370870.569,1627.121,10.705,1.05e-22,3293.325,0.348,6330.621094,0.000,0.000,1.000,"sIKL4nQsTf","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Z06BojuwlW/sIKL4nQsTf.png",45.255
1263908133.528,1337.261,10.694,8.61e-23,3031.869,0.184,5760.634766,0.000,0.000,1.000,"b7dRRfBSuA","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/tXjyWlxMte/b7dRRfBSuA.png",22.627
1264407800.882,1337.261,10.693,8.67e-23,3508.005,0.314,6808.987305,0.000,0.000,1.000,"HXyfU4b4Lb","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zN37aAtZly/HXyfU4b4Lb.png",22.627
1264375140.924,335.997,10.676,3.92e-23,3395.435,0.355,6578.250000,0.000,0.000,1.000,"cbPzgq5y1K","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Z06BojuwlW/cbPzgq5y1K.png",22.627
1264374855.397,1313.622,10.659,8.62e-23,3465.175,0.314,6674.319824,0.000,0.000,1.000,"apM5m055cD","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Z06BojuwlW/apM5m055cD.png",45.255
1264423069.929,1361.326,10.657,9.24e-23,3760.250,0.587,7432.003418,0.000,0.000,1.000,"KLP17jIK75","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/MAHCskKxgx/KLP17jIK75.png",22.627
1264859549.922,1535.932,10.654,1.08e-22,3838.525,0.199,7544.528320,0.000,0.000,1.000,"ogzrQSIuFM","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zfPP8xBTJK/ogzrQSIuFM.png",22.627
1264421655.745,491.297,10.652,4.66e-23,3455.742,1.500,6888.784668,0.000,0.000,1.000,"PMICw9DXpu","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/MAHCskKxgx/PMICw9DXpu.png",22.627
1237795377.730,729.871,10.648,5.04e-23,2987.043,0.846,5774.430664,0.000,0.000,1.000,"bcuqNKjuCA","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/vcJjJBRLnk/bcuqNKjuCA.png",22.627
1264368037.244,1201.549,10.643,7.73e-23,2690.580,0.283,5125.130371,0.000,0.000,1.000,"OV0cugQYH8","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Z06BojuwlW/OV0cugQYH8.png",45.255
1262402838.526,367.726,10.639,3.98e-23,2590.096,0.306,4924.161621,0.000,0.000,1.000,"b5wY8f7KeL","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Mq1carUVxy/b5wY8f7KeL.png",11.314
1264423198.977,868.677,10.633,6.11e-23,3452.923,0.296,6698.823242,0.000,0.000,1.000,"oaoPOpTcm9","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/MAHCskKxgx/oaoPOpTcm9.png",11.314
1264364903.913,1405.818,10.627,8.88e-23,3501.823,0.706,6796.623047,0.000,0.000,1.000,"t6a4SXaKHr","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gLkTAvr6BB/t6a4SXaKHr.png",45.255
1262651755.958,1314.633,10.624,8.74e-23,3838.525,0.414,7544.528320,0.000,0.000,1.000,"1CnzSML7MH","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Urq6HkI0cn/1CnzSML7MH.png",45.255
1264369441.456,1111.715,10.616,7.56e-23,2427.207,0.346,4719.058105,0.000,0.000,1.000,"tpDX6QdW1b","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Z06BojuwlW/tpDX6QdW1b.png",22.627
1264163312.646,1686.209,10.602,1.05e-22,3136.214,0.528,6016.397461,0.000,0.000,1.000,"2W6HEAa3l5","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gqBO7bpN1l/2W6HEAa3l5.png",45.255
1170266256.186,585.743,10.596,8.26e-23,2988.596,2.334,5847.179199,0.000,0.000,1.000,"FUQhG8Ja07","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~scott.coughlin/O2/GravitySpy/Format/Feb152017/images/ML/Classified/FUQhG8Ja07.png",45.255
1264254989.155,1271.283,10.595,8.06e-23,3016.306,0.134,5825.588867,0.000,0.000,1.000,"EL5u3GL0Is","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/GD2vY608J0/EL5u3GL0Is.png",22.627
1170266577.548,1439.712,10.591,1.82e-22,3171.159,1.386,6171.585938,0.000,0.000,1.000,"RmY0z4xj4i","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~scott.coughlin/O2/GravitySpy/Format/Feb152017/images/ML/Classified/RmY0z4xj4i.png",0.000
1264160139.771,1267.590,10.590,8.09e-23,2705.542,1.005,5243.687012,0.000,0.000,1.000,"Tf71qQb5zH","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gqBO7bpN1l/Tf71qQb5zH.png",45.255
1264251139.228,1627.121,10.587,1.01e-22,3375.164,0.352,6447.226074,0.000,0.000,1.000,"PH4kVJsN6T","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/GD2vY608J0/PH4kVJsN6T.png",45.255
1264366578.452,1515.084,10.567,9.38e-23,3508.005,0.403,6808.987305,0.000,0.000,1.000,"j6QAqhqVGU","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gLkTAvr6BB/j6QAqhqVGU.png",45.255
1264373294.093,1188.825,10.564,7.72e-23,3060.581,0.507,5865.132324,0.000,0.000,1.000,"BGbTJz10jy","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Z06BojuwlW/BGbTJz10jy.png",45.255
1264368805.198,1075.056,10.561,7.22e-23,3664.124,1.162,7276.765137,0.000,0.000,1.000,"8E4b34avW2","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Z06BojuwlW/8E4b34avW2.png",22.627
1263888879.646,822.117,10.558,5.81e-23,2307.730,0.251,4298.821777,0.000,0.000,1.000,"qdPVJOMrmt","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/fnoE8q9sRC/qdPVJOMrmt.png",22.627
1264162579.703,1743.312,10.549,1.13e-22,3998.743,0.106,7605.894043,0.000,0.000,1.000,"3asunIdzpu","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gqBO7bpN1l/3asunIdzpu.png",5.657
1262664312.316,383.718,10.542,3.90e-23,2440.127,1.262,4488.662109,0.000,0.000,1.000,"ezmD9bSSjA","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/QmXucufFeu/ezmD9bSSjA.png",45.255
1264165000.945,1777.725,10.542,1.11e-22,3567.622,1.418,6928.221191,0.000,0.000,1.000,"YhwyBVS4VR","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gqBO7bpN1l/YhwyBVS4VR.png",22.627
1264165354.706,1337.261,10.537,8.75e-23,3491.917,0.539,6816.436523,0.000,0.000,1.000,"Xsu2dFlZJ1","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gqBO7bpN1l/Xsu2dFlZJ1.png",11.314
1264853501.176,1453.755,10.534,1.05e-22,3461.053,0.521,6754.709961,0.000,0.000,1.000,"eTBw4c7tg5","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/vcidRd8BH2/eTBw4c7tg5.png",22.627
1262646792.974,909.118,10.533,6.25e-23,3607.944,1.369,7080.532227,0.000,0.000,1.000,"Zx71g0PZz3","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Urq6HkI0cn/Zx71g0PZz3.png",22.627
1264370153.481,940.118,10.529,6.33e-23,3453.043,0.275,6770.730957,0.000,0.000,1.000,"NABm0CrPHJ","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Z06BojuwlW/NABm0CrPHJ.png",22.627
1257035328.635,607.958,10.516,4.75e-23,2732.605,2.712,5329.854980,0.000,0.000,1.000,"T9GyPSzKdh","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/HT33X35utF/T9GyPSzKdh.png",22.627
1264165486.721,628.689,10.510,4.81e-23,2935.786,0.264,5661.422363,0.000,0.000,1.000,"3QIFdNc6CJ","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gqBO7bpN1l/3QIFdNc6CJ.png",22.627
1264420284.079,1627.121,10.505,1.02e-22,3843.609,0.495,7480.194824,0.000,0.000,1.000,"dKNlxMs6K0","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/MAHCskKxgx/dKNlxMs6K0.png",45.255
1237793610.013,876.412,10.490,5.45e-23,3978.769,6.193,7943.428223,0.000,0.000,1.000,"9rSQDRUkuz","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Fn5b07Tgut/9rSQDRUkuz.png",22.627
1237445700.085,823.184,10.479,5.01e-23,2526.677,0.264,4827.347168,0.000,0.000,1.000,"BnsTGiOpSf","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/BnsTGiOpSf.png",45.255
1262652804.815,1075.056,10.473,7.28e-23,2671.773,0.280,5228.699219,0.000,0.000,1.000,"pSurOkjReh","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Urq6HkI0cn/pSurOkjReh.png",45.255
1264152268.815,1337.261,10.470,8.45e-23,2999.962,0.828,5864.569824,0.000,0.000,1.000,"2SzKAF5woR","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gqBO7bpN1l/2SzKAF5woR.png",45.255
1170262937.455,874.405,10.467,1.06e-22,3246.105,1.471,6300.149902,0.000,0.000,1.000,"CjCBRq1LS2","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~scott.coughlin/O2/GravitySpy/Format/Feb152017/images/ML/Classified/CjCBRq1LS2.png",0.000
1264421507.856,1075.056,10.456,7.67e-23,2752.553,0.350,5188.468262,0.000,0.000,1.000,"n9kb3TnlNP","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/MAHCskKxgx/n9kb3TnlNP.png",22.627
1263881631.993,765.341,10.454,5.49e-23,3120.327,0.292,5849.062012,0.000,0.000,1.000,"i3BsBSzN4z","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/fnoE8q9sRC/i3BsBSzN4z.png",11.314
1264160756.188,1453.755,10.451,9.36e-23,3114.180,0.413,6093.004883,0.000,0.000,1.000,"ItvkbWoxpC","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gqBO7bpN1l/ItvkbWoxpC.png",45.255
1264421672.786,632.922,10.450,4.85e-23,3420.461,0.195,6356.632324,0.000,0.000,1.000,"cQcIIAt5uo","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/MAHCskKxgx/cQcIIAt5uo.png",11.314
1237445433.745,1268.022,10.446,7.20e-23,4007.745,2.607,7885.476074,0.000,0.000,1.000,"rpML8O99Yr","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/rpML8O99Yr.png",45.255
1264367676.650,413.860,10.442,3.97e-23,2965.599,0.382,5821.750977,0.000,0.000,1.000,"8VEyrtNzqC","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Z06BojuwlW/8VEyrtNzqC.png",22.627
1264364194.646,850.150,10.437,5.82e-23,3214.592,0.384,6340.686035,0.000,0.000,1.000,"Nw2ZPAtYZb","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gLkTAvr6BB/Nw2ZPAtYZb.png",22.627
1262668815.145,953.687,10.422,6.76e-23,3672.392,0.808,7122.918457,0.000,0.000,1.000,"bbV9siYERe","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/QmXucufFeu/bbV9siYERe.png",45.255
1264398374.021,244.809,10.420,3.64e-23,4016.583,1.231,7867.798828,0.000,0.000,1.000,"JkBEtUexPX","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zN37aAtZly/JkBEtUexPX.png",11.314
1262666324.365,1196.364,10.419,7.88e-23,2514.121,1.146,4892.885742,0.000,0.000,1.000,"yn1eUCfw3k","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/QmXucufFeu/yn1eUCfw3k.png",45.255
1264406116.978,1570.104,10.419,9.87e-23,3054.051,0.202,5963.490723,0.000,0.000,1.000,"kdcJhfrJV2","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zN37aAtZly/kdcJhfrJV2.png",45.255
1264375157.255,972.175,10.414,6.68e-23,2938.301,0.399,5771.978516,0.000,0.000,1.000,"QaKymPEQPh","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Z06BojuwlW/QaKymPEQPh.png",22.627
1264371282.153,822.117,10.413,5.85e-23,4054.401,0.294,7792.164063,0.000,0.000,1.000,"tQqKgIDFy7","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Z06BojuwlW/tQqKgIDFy7.png",22.627
1237445526.865,1008.296,10.410,6.49e-23,2703.877,0.349,5164.709473,0.000,0.000,1.000,"wWRyjEc6Yf","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/wWRyjEc6Yf.png",45.255
1264169064.383,1503.327,10.402,9.69e-23,3437.256,1.093,6667.487793,0.000,0.000,1.000,"38y2xTqX75","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gqBO7bpN1l/38y2xTqX75.png",45.255
1264164821.258,815.374,10.391,5.77e-23,3465.090,1.689,6894.817383,0.000,0.000,1.000,"kw7floA96A","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gqBO7bpN1l/kw7floA96A.png",22.627
1237445815.333,1465.582,10.383,8.55e-23,3757.833,0.585,7268.250488,0.000,0.000,1.000,"Q2eusdDlES","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/Q2eusdDlES.png",45.255
1264251200.751,1453.755,10.374,9.23e-23,3074.449,0.242,5941.874512,0.000,0.000,1.000,"XlODa38Avg","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/GD2vY608J0/XlODa38Avg.png",22.627
1264383599.838,903.252,10.373,6.06e-23,2840.062,0.368,5570.676270,0.000,0.000,1.000,"2LAn7nUQlr","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Z06BojuwlW/2LAn7nUQlr.png",45.255
1264008915.910,538.495,10.372,4.53e-23,2687.517,0.816,4634.321777,0.000,0.000,1.000,"LrErXX7uGw","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/2k1hCdi79o/LrErXX7uGw.png",45.255
1262651229.667,1405.818,10.364,8.85e-23,2488.193,0.189,4769.363281,0.000,0.000,1.000,"3ELFJi3FcY","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Urq6HkI0cn/3ELFJi3FcY.png",22.627
1264169404.568,420.425,10.352,4.05e-23,2582.155,0.658,4565.377930,0.000,0.000,1.000,"9migIJ0MpW","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gqBO7bpN1l/9migIJ0MpW.png",22.627
1264164182.887,1662.418,10.351,1.05e-22,3043.710,0.214,5770.781738,0.000,0.000,1.000,"bhJdj9J7V5","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gqBO7bpN1l/bhJdj9J7V5.png",22.627
1262648777.024,1910.433,10.347,1.24e-22,3219.829,1.090,6330.211426,0.000,0.000,1.000,"TeWZGX4SfE","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Urq6HkI0cn/TeWZGX4SfE.png",22.627
1262665206.184,1098.858,10.347,7.44e-23,3783.565,1.005,7457.683594,0.000,0.000,1.000,"Q1tO6ves8T","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/QmXucufFeu/Q1tO6ves8T.png",45.255
1264371884.325,1111.715,10.332,7.34e-23,3250.713,0.305,6294.402344,0.000,0.000,1.000,"hsFOXZyUAP","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Z06BojuwlW/hsFOXZyUAP.png",45.255
1264857894.207,927.040,10.328,7.17e-23,1569.405,1.981,3100.991211,0.000,0.000,1.000,"gUCK6yYsXy","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zfPP8xBTJK/gUCK6yYsXy.png",45.255
1235178218.238,1363.077,10.309,8.97e-23,3968.860,0.245,7557.776367,0.000,0.000,1.000,"mjXWHs4sgf","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/O3/pre_ER14/0QtzgLe4u2/mjXWHs4sgf.png",22.627
1264399020.736,1314.633,10.300,8.51e-23,3074.185,0.308,5941.346680,0.000,0.000,1.000,"c3byvRc0dJ","L1","Whistle","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zN37aAtZly/c3byvRc0dJ.png",45.255
